"","V1"
"y",1
"Y",1.26375827111337
"Y",1.04054503918746
"Y",1.33232806071415
"Y",1.51704519696085
"Y",2.66829960370812
"Y",3.49299345802518
"Y",3.28713970671588
"Y",3.31620503016992
"Y",3.89971064911911
"Y",3.87389705526758
"Y",3.56230624026702
"Y",3.58826197602406
"Y",3.03417887606942
"Y",2.41562075901587
"Y",2.19360579172979
"Y",1.17303195247939
"Y",1.0482315645786
"Y",1.01272727432533
"Y",1.26403549771559
"Y",0.686112223842343
"Y",0.822537361606146
"Y",1.42127802888855
"Y",1.26858936312879
"Y",2.16129214125706
"Y",1.96485649584019
"Y",2.21004956479454
"Y",2.28067841269091
"Y",2.25981925724153
"Y",1.816000963718
"Y",1.75485124631461
"Y",1.50216227098654
"Y",0.684131880389198
"Y",0.932822929814475
"Y",0.549934621811296
"Y",0.571565704437073
"Y",1.04987102261046
"Y",1.03941187977377
"Y",1.08459252309196
"Y",1.82088976975433
"Y",1.90524718839955
"Y",1.9049389406032
"Y",1.43574617627626
"Y",1.09911913080658
"Y",1.11411941844556
"Y",1.0135141701155
"Y",-0.0649235492672864
"Y",-0.417875749696354
"Y",-0.984572117240805
"Y",-1.00997633438879
"Y",-0.799517359669546
"Y",-0.158175293446451
"Y",0.123881504251981
"Y",0.633686295875605
"Y",0.201836812587093
"Y",-0.0467102761782655
"Y",0.0281875972123477
"Y",-0.0134952872335026
"Y",0.487843677755716
"Y",-0.289119121582118
"Y",-0.149798063755626
"Y",0.540716841228517
"Y",0.401709486041992
"Y",0.840080676516922
"Y",1.00580012852225
"Y",1.16484468639906
"Y",1.6609540422852
"Y",1.88610850681501
"Y",2.0889608647689
"Y",2.23810630654825
"Y",2.30954470330564
"Y",2.32121270837708
"Y",2.40774273794111
"Y",2.37412719257366
"Y",2.25716193171795
"Y",2.27729987002794
"Y",2.36554722710609
"Y",2.50761859171699
"Y",2.90522759764666
"Y",3.11755372526376
"Y",3.27004744602062
"Y",3.24256097631151
"Y",3.45278867407219
"Y",3.85321882950431
"Y",3.58334760237031
"Y",3.95315070594238
"Y",4.52351099460976
"Y",4.85049399864706
"Y",4.51481579898841
"Y",4.71111811315243
"Y",5.96971234476585
"Y",5.69188032975308
"Y",6.12940557868788
"Y",6.12437229255157
"Y",6.83923100566969
"Y",6.76306068273626
"Y",6.13857553786857
"Y",5.99831650635664
"Y",6.2266816189993
"Y",6.34071484019457
"Y",6.63997423384074
"Y",6.53654361671959
"Y",6.21114962326306
"Y",6.31375506828681
"Y",6.33038025996135
"Y",6.44703917987208
"Y",6.55911821667751
"Y",6.41314902134023
"Y",6.63736460034132
"Y",6.54156850098575
"Y",6.94114886067474
"Y",7.12863180107705
"Y",7.46469402735967
"Y",7.67133481743232
"Y",7.62623696633059
"Y",7.5629584805336
"Y",7.61025155829802
"Y",8.60683217598437
"Y",8.44519367540893
"Y",8.03660528958876
"Y",7.84163097711731
"Y",7.43241932448387
"Y",7.68507297642058
"Y",6.69221701765697
"Y",5.73392906092999
"Y",5.7620953845866
"Y",5.67553756599919
"Y",5.71102280118955
"Y",5.61311475569476
"Y",6.13661653801823
"Y",6.74641198900304
"Y",6.47704859662943
"Y",6.30873777997482
"Y",6.55035440795121
"Y",6.96917545730469
"Y",6.74942162047212
"Y",6.9184138245875
"Y",6.99045849139382
"Y",7.00447829282353
"Y",6.66936721420805
"Y",6.28308577318093
"Y",6.18396407538509
"Y",6.25987369542795
"Y",5.18680220047808
"Y",4.91518941038603
"Y",5.20213413471967
"Y",5.19341367110515
"Y",5.78299439261428
"Y",5.18846061752698
"Y",4.87930046161071
"Y",5.35941850543757
