"","V1"
"y",1
"Y",0.747515355545473
"Y",0.277553095788804
"Y",0.938648910823138
"Y",1.07332601151525
"Y",1.39938299914984
"Y",1.45072893612062
"Y",1.33101490073737
"Y",1.68250577136316
"Y",1.46496198072925
"Y",1.41573645494361
"Y",1.50011322620642
"Y",1.58481699214888
"Y",2.2191128732902
"Y",1.95510653468893
"Y",1.83438143744925
"Y",0.955306387883682
"Y",1.02010707516348
"Y",1.13599497527651
"Y",0.898315194729734
"Y",1.18535575826105
"Y",1.32785654587594
"Y",1.28762433294528
"Y",1.61570651049326
"Y",1.77589849152194
"Y",1.66733476402755
"Y",2.08668911635504
"Y",1.88584798101425
"Y",2.15285919005178
"Y",2.60732846481009
"Y",2.69267140326032
"Y",2.50738818773128
"Y",2.9271665456906
"Y",2.50043873501363
"Y",2.84367297821462
"Y",2.49811268306584
"Y",2.53783159332465
"Y",3.24131892156631
"Y",3.24322858451291
"Y",4.12472040440353
"Y",4.73191327736537
"Y",4.37023298988339
"Y",4.42088275582253
"Y",4.41651317703143
"Y",3.891434629417
"Y",3.8794883913829
"Y",3.77435401867732
"Y",4.27788021398426
"Y",4.35533437670236
"Y",4.15017607333607
"Y",4.33612306636537
"Y",4.18841195721307
"Y",3.50573358191839
"Y",3.10388438117124
"Y",3.02526301821526
"Y",2.66449553177746
"Y",3.16956854693133
"Y",3.5043599406941
"Y",4.06656330052924
"Y",4.28487075207227
"Y",4.33038998808408
"Y",4.38996277333371
"Y",4.27520422692853
"Y",4.10794136101115
"Y",3.94289037957209
"Y",4.41418934527313
"Y",4.3078797060969
"Y",4.17519641957245
"Y",4.46800311374385
"Y",3.44835925345932
"Y",3.44924853777745
"Y",3.99393830948029
"Y",4.02929571666387
"Y",3.87978013783728
"Y",3.91490146669713
"Y",4.30487737284955
"Y",4.39732095533847
"Y",4.59948850225497
"Y",4.78208720929908
"Y",4.83301002787946
"Y",4.56561669776404
"Y",5.43464710749875
"Y",5.16371834852379
"Y",4.88909064884598
"Y",4.71160919849699
"Y",5.12364439480127
"Y",5.15482871129698
"Y",5.41068083283928
"Y",4.98010880669228
"Y",5.31604672434317
"Y",4.99639609170978
"Y",4.60522878840163
"Y",4.8457474307123
"Y",4.56861199979905
"Y",4.43707794839876
"Y",4.1997584879537
"Y",4.08662143381292
"Y",4.65352768565723
"Y",4.27284928722493
"Y",4.36525783341634
"Y",4.41864243207062
"Y",4.28853703985023
"Y",4.26482235392414
"Y",4.59713251888651
"Y",4.64109594827637
"Y",4.6945348448922
"Y",4.77368726037042
"Y",4.89447580817539
"Y",4.85183178236189
"Y",5.02841550333402
"Y",4.97942584807739
"Y",4.99888871658473
"Y",5.01399697434902
"Y",5.07536061233891
"Y",4.73011589736045
"Y",4.65518967214565
"Y",4.86523933256309
"Y",5.0086674713278
"Y",4.83093918723685
"Y",4.81545536283696
"Y",5.01695692154561
"Y",5.00988639629904
"Y",5.27904063567616
"Y",6.32653963012533
"Y",6.86533016395085
"Y",6.60221484743221
"Y",6.8077066467476
"Y",7.13229188018694
"Y",7.40504526505508
"Y",7.53965359915345
"Y",7.30266270151842
"Y",7.44193790892174
"Y",7.8258699272211
"Y",7.8151206590904
"Y",7.96963920805081
"Y",7.27679105502959
"Y",7.86608989844312
"Y",8.22449164388487
"Y",7.77800682506241
"Y",7.93528530343971
"Y",7.63759141765289
"Y",8.22424898503976
"Y",7.31284168440042
"Y",7.33653751985902
"Y",7.77018968433964
"Y",8.01501901233609
"Y",7.32237621813761
"Y",7.37692906167127
"Y",7.01658068272319
"Y",7.41683921694162
"Y",7.33796373309984
