"","V1"
"y",1
"Y",0.746764640540351
"Y",1.54003239110718
"Y",1.93594327133153
"Y",2.11283294314508
"Y",2.50550155315555
"Y",2.88130108573118
"Y",2.87276524942673
"Y",2.44643322584098
"Y",2.15235882499979
"Y",2.56210044662804
"Y",3.11168304674018
"Y",3.5594113431718
"Y",3.69625692295159
"Y",3.76249474870916
"Y",4.42046415081239
"Y",4.06244745101252
"Y",5.13632264630845
"Y",4.34847006494646
"Y",3.43223217470433
"Y",4.29255947683867
"Y",4.66856321779818
"Y",5.19499361266507
"Y",5.60244629056906
"Y",6.95953342095014
"Y",7.06362805990514
"Y",6.78818014676314
"Y",6.81104249039551
"Y",7.18393252389584
"Y",7.03523620428555
"Y",7.55152462564758
"Y",7.4109301754362
"Y",7.9356348085116
"Y",7.99429126956888
"Y",7.82379987742318
"Y",7.97885969804321
"Y",7.89735241896196
"Y",8.61254082694619
"Y",9.10388525164288
"Y",8.80478245337575
"Y",9.54224274082173
"Y",9.73038075407765
"Y",9.84286094507755
"Y",10.2995774277873
"Y",9.79474987841253
"Y",9.59158517168394
"Y",9.10017278822495
"Y",8.69215494092016
"Y",8.3447188514364
"Y",8.30130093304749
"Y",8.06407379943443
"Y",9.40834546223886
"Y",9.31565775478724
"Y",8.24772574082258
"Y",8.61623406542255
"Y",8.57084294880525
"Y",8.94967980867437
"Y",9.58439485311025
"Y",9.8061925878091
"Y",9.58204517929824
"Y",9.57236081261482
"Y",9.36292873047417
"Y",9.68469237454906
"Y",9.49004860396527
"Y",10.7950816804014
"Y",10.8541075101434
"Y",10.4041060557108
"Y",10.1552902357796
"Y",10.262090006202
"Y",10.0951849737079
"Y",9.84855438063465
"Y",10.8238548801408
"Y",10.7373276899363
"Y",10.9387495958244
"Y",10.8609059591585
"Y",10.9378078257399
"Y",11.0821655211533
"Y",11.1000057162138
"Y",10.4898834813813
"Y",10.4676575392254
"Y",10.6529171733665
"Y",9.96738349259788
"Y",9.80488787005622
"Y",9.59718974733497
"Y",10.7698258342426
"Y",10.340198388034
"Y",10.4736698221344
"Y",9.9354728162964
"Y",10.0765401434248
"Y",10.0242765914692
"Y",9.73944828693282
"Y",10.5024695930703
"Y",10.5001414453139
"Y",10.7114413360819
"Y",10.8680720507651
"Y",10.9703620952678
"Y",11.1710946047213
"Y",11.7239565129498
"Y",11.8536673764085
"Y",13.1509783536258
"Y",13.3453146554763
"Y",12.5616114986889
"Y",12.8634788715706
"Y",13.2700196989436
"Y",14.3565201328701
"Y",13.7459941281332
"Y",13.8886271195695
"Y",14.2026298711804
"Y",14.3586808098514
"Y",14.5420260711693
"Y",13.8486582712253
"Y",13.7639453630688
"Y",13.3794702738189
"Y",12.9300425235237
"Y",12.8176179594122
"Y",12.8385632049881
"Y",13.3983633777142
"Y",13.4474970952546
"Y",13.8805089077775
"Y",14.1013623766994
"Y",14.6678502349676
"Y",14.7856963081893
"Y",14.5105201756555
"Y",14.6191059979142
"Y",14.6416497608979
"Y",15.3028783162578
"Y",15.5118399017676
"Y",15.8552188268843
"Y",16.0020500847035
"Y",16.01717403565
"Y",15.4018368600906
"Y",15.0258689819665
"Y",15.124688567706
"Y",15.5485600888153
"Y",15.0126227433077
"Y",15.122470952221
"Y",15.6177653241437
"Y",15.73174271451
"Y",16.0054883963882
"Y",16.1931902835073
"Y",16.7279227773766
"Y",16.6899728234777
"Y",15.3488126185373
"Y",15.485153403928
"Y",15.5472965213297
"Y",15.5663341559151
"Y",15.25569519356
"Y",15.4833385573116
"Y",15.6823818688361
"Y",15.6145703567356
"Y",15.776329800443
