"","V1"
"y",1
"Y",0.91621656633896
"Y",0.929323501761231
"Y",1.24987498369067
"Y",1.37082895191915
"Y",1.23689611717753
"Y",0.778338494581294
"Y",1.04106753501166
"Y",1.51808853908781
"Y",1.80026369301443
"Y",1.70488632587204
"Y",1.63549238697885
"Y",1.65027202082144
"Y",1.82736541341856
"Y",1.4009055539667
"Y",1.24801455605214
"Y",0.954683234472635
"Y",0.458856836103655
"Y",0.38049551047218
"Y",0.461303687812824
"Y",-0.168399432519462
"Y",-0.00623416195607621
"Y",-0.31367638316989
"Y",0.166592291248041
"Y",-0.57847870858359
"Y",0.384107978312203
"Y",0.450557260241106
"Y",0.157594604026245
"Y",-0.113224529423628
"Y",0.742239435096952
"Y",0.742990731943748
"Y",1.0482731373984
"Y",0.801823846906087
"Y",0.91064251728294
"Y",1.41270480249219
"Y",2.11659499272986
"Y",2.71036371048748
"Y",3.19731151715824
"Y",3.80561745360254
"Y",3.57226283457333
"Y",3.76600407332376
"Y",3.96221816339273
"Y",3.91885291869087
"Y",4.03960950762052
"Y",4.06425772601323
"Y",3.5011520905009
"Y",3.73176331793747
"Y",3.98941745764105
"Y",3.84803230345886
"Y",3.52765973608118
"Y",3.34137052113671
"Y",4.06510118540175
"Y",3.76162568294955
"Y",5.19516229317819
"Y",5.37041402951762
"Y",5.91839378962919
"Y",5.16580758088634
"Y",5.12693024999166
"Y",5.02620726293567
"Y",5.24784347169784
"Y",5.22939941881322
"Y",5.37272370987102
"Y",5.26894712285054
"Y",5.09437112828404
"Y",4.72366781043247
"Y",3.19267664284961
"Y",3.11610278666059
"Y",3.192671566482
"Y",3.07715092650336
"Y",3.07276638985593
"Y",3.00268406225691
"Y",3.10867157634395
"Y",2.54651357170649
"Y",2.97074981607541
"Y",2.73234024931222
"Y",2.94175606444669
"Y",3.10525186006968
"Y",3.03588110993058
"Y",3.00022859458916
"Y",3.25868375498463
"Y",3.70182217286303
"Y",3.94426425898972
"Y",4.20322426587997
"Y",4.77889471716262
"Y",5.01167508451644
"Y",5.73198423858434
"Y",5.79605731904926
"Y",6.04217469989274
"Y",6.37810917455633
"Y",5.400654052971
"Y",5.58818040329684
"Y",5.56837063340557
"Y",5.62774706463061
"Y",5.55050741980075
"Y",5.34713473906714
"Y",5.69814596417921
"Y",5.86787493010245
"Y",4.93849886614773
"Y",5.69825666963297
"Y",5.90513131332533
"Y",6.08243018376576
"Y",5.99754523874272
"Y",6.11470682104596
"Y",6.21964669682583
"Y",6.22062674784195
"Y",6.18979477282183
"Y",6.39512342734378
"Y",6.35173412656995
"Y",6.13873746577582
"Y",6.34632662964439
"Y",7.12207675755676
"Y",6.66149569804087
"Y",7.10729678649287
"Y",7.18175166950396
"Y",7.23908505603574
"Y",7.70703394587724
"Y",7.67319230080035
"Y",7.85260884269397
"Y",8.70451683103091
"Y",9.90884064684125
"Y",9.47382955034054
"Y",9.31509033952321
"Y",9.24357378563229
"Y",9.46856001703204
"Y",9.50956856317492
"Y",9.19340860722988
"Y",9.77162958783229
"Y",9.55512225959341
"Y",9.53405913848385
"Y",10.5327452799379
"Y",10.591058628234
"Y",10.7304791691468
"Y",11.1129667886139
"Y",11.2192422334493
"Y",11.5447490562311
"Y",11.7347957642231
"Y",11.1063039705645
"Y",10.7170958719079
"Y",10.9636844814142
"Y",10.5522564220642
"Y",11.4712333600192
"Y",11.2358003455305
"Y",11.342245681078
"Y",11.4214412127682
"Y",11.4972895519319
"Y",11.5454292261563
"Y",11.3412670399795
"Y",11.3137366294842
"Y",11.7104070008734
"Y",12.1364653048068
"Y",13.0656010215027
