"","V1"
"y",1
"Y",0.711943627125064
"Y",1.01748780547835
"Y",2.24459621026472
"Y",2.07271561105115
"Y",1.54063961504087
"Y",1.54365603584458
"Y",1.45659508918393
"Y",1.76073058254048
"Y",1.80999450943165
"Y",1.98173609805829
"Y",1.98498081371302
"Y",3.08399031870391
"Y",2.21148617093572
"Y",2.03870617390821
"Y",2.34765067151468
"Y",2.57550549306728
"Y",2.00952598378996
"Y",2.16855473404396
"Y",1.59971141054189
"Y",1.66433348682973
"Y",2.20842854512821
"Y",2.58938022276004
"Y",2.77509164092129
"Y",2.72345438633302
"Y",3.50885752343424
"Y",3.48899706797898
"Y",3.77593012218203
"Y",4.03847978929022
"Y",2.50105692164746
"Y",3.31952149882782
"Y",2.73473223860831
"Y",2.99663829344958
"Y",2.55422690283346
"Y",1.67131329741202
"Y",2.0541080952665
"Y",2.50582321166054
"Y",2.08772384577168
"Y",1.34613566419428
"Y",2.09982403730709
"Y",1.81136559664197
"Y",1.67158467474108
"Y",1.78052509274171
"Y",1.86504245780965
"Y",2.00683611589681
"Y",2.26875697756508
"Y",2.91189205791449
"Y",4.0893889770792
"Y",4.8927885600006
"Y",4.55066878691835
"Y",4.17849395785958
"Y",4.65376229451773
"Y",4.51085304448266
"Y",4.47134133024517
"Y",3.52202009708296
"Y",3.25997047403617
"Y",2.85875822209395
"Y",2.53671461647853
"Y",2.66793357361483
"Y",2.76294316475866
"Y",2.65618094316375
"Y",3.60954591875899
"Y",4.02558545501525
"Y",3.33533972021741
"Y",2.86924173872142
"Y",2.74341606252681
"Y",2.57646657763934
"Y",2.44958223548471
"Y",3.02270321889214
"Y",3.60963402146828
"Y",4.10953547555209
"Y",4.49800635768127
"Y",4.88169155432046
"Y",5.04454958743296
"Y",4.32034629228926
"Y",4.19727521700564
"Y",4.70007768874914
"Y",4.9997220742053
"Y",5.06588446286305
"Y",5.44329680067361
"Y",5.32346830752854
"Y",5.61373853847968
"Y",5.27461873063887
"Y",6.12035083784456
"Y",5.92736843040901
"Y",6.35442525393525
"Y",6.27819006963604
"Y",6.81420495144414
"Y",6.61009681468443
"Y",6.20332022683811
"Y",6.07610261245692
"Y",5.79208549685078
"Y",5.9902401051826
"Y",6.47375257988158
"Y",7.55402408254335
"Y",7.60186740613196
"Y",7.92147166032922
"Y",7.92900311824638
"Y",7.8753731676948
"Y",8.09856815655203
"Y",8.05597286767316
"Y",8.37312707763648
"Y",8.58813072853794
"Y",8.71084149023364
"Y",8.72911023635078
"Y",9.34436909934616
"Y",9.73054421736461
"Y",10.0269019251402
"Y",10.1150598682445
"Y",10.301758122675
"Y",10.5542503118285
"Y",10.4632207087031
"Y",10.3686024956313
"Y",10.5930429356307
"Y",10.3211342143486
"Y",10.4161344069284
"Y",10.5634039849629
"Y",10.5806324975077
"Y",11.8761494282771
"Y",11.9644021536074
"Y",11.921726653373
"Y",12.0046085440277
"Y",11.9690718355234
"Y",11.9786668811088
"Y",13.2596404028472
"Y",13.1259084542021
"Y",13.640632482935
"Y",13.4823660377617
"Y",13.6612629009151
"Y",13.946058049551
"Y",14.4672378125727
"Y",15.1171535334722
"Y",15.465958577172
"Y",15.9246340508143
"Y",16.3022327855954
"Y",16.3707599348238
"Y",16.2253309118424
"Y",15.6523129574162
"Y",15.7326349424052
"Y",16.207607341234
"Y",15.7358427247426
"Y",16.564304979186
"Y",16.2438421504822
"Y",16.07706067339
"Y",16.1897938329463
"Y",16.3056552724131
"Y",16.7608141804109
"Y",16.7419577366506
"Y",16.2197094621418
"Y",16.3324827806902
"Y",16.0778261324814
