"","V1"
"y",1
"Y",0.316230734562967
"Y",0.49774602781312
"Y",0.42034157029945
"Y",0.428250658212977
"Y",0.857541701989736
"Y",0.921823631080602
"Y",1.0658918856031
"Y",1.36110096188581
"Y",1.01895142309977
"Y",-0.507333907631138
"Y",-0.53824717304616
"Y",-0.227140917264547
"Y",-0.327893249138834
"Y",-0.365695664224311
"Y",-0.0234902625176679
"Y",1.04859324932711
"Y",1.1900991576374
"Y",0.735332961710345
"Y",0.854427840088204
"Y",0.932495037444023
"Y",0.920408809186334
"Y",1.35664480516917
"Y",1.45093806692965
"Y",1.41790962986722
"Y",1.24348237613321
"Y",0.872003764255407
"Y",0.635208985001718
"Y",0.704443736544653
"Y",0.839567690767409
"Y",0.635902086190698
"Y",-0.443733623033791
"Y",-0.123089672438915
"Y",0.0931528955237137
"Y",0.185769335615548
"Y",-0.848126428123587
"Y",-0.380518236096488
"Y",-0.412645886642692
"Y",-0.493577780612771
"Y",-0.872289214034716
"Y",-0.911514666443219
"Y",-0.582503649540961
"Y",-0.881944733826937
"Y",-0.362529399333138
"Y",-0.363225806546809
"Y",-0.266113762189269
"Y",-0.138623066971835
"Y",-0.364347632334136
"Y",-0.676772482591704
"Y",-0.718679964286099
"Y",-1.21808911248513
"Y",-1.61847190817609
"Y",-1.1787848739623
"Y",-1.15933519295029
"Y",-0.647844325494692
"Y",-0.308430770472251
"Y",-0.108064548662115
"Y",0.268975159006637
"Y",-0.336172992344883
"Y",-0.299237775108166
"Y",-0.281731157729949
"Y",-0.49928456985396
"Y",0.0717794613351796
"Y",0.0854966372251162
"Y",0.131466497718699
"Y",0.0515082083564283
"Y",0.138085365802905
"Y",0.0682200820941468
"Y",0.111084671131418
"Y",0.769881321760378
"Y",1.30618713137294
"Y",1.5238471264403
"Y",0.873931197130567
"Y",0.797516722092765
"Y",0.9393595130153
"Y",0.768269216225936
"Y",1.55209803325963
"Y",2.28248313365728
"Y",2.13425165824933
"Y",2.75618276209739
"Y",2.77124287117926
"Y",2.77057266030337
"Y",2.81117548397585
"Y",2.8705913535063
"Y",2.60226373925163
"Y",2.27887666415507
"Y",2.18914109580516
"Y",2.24421245147379
"Y",2.30418798706555
"Y",2.28113765119538
"Y",2.17672024711153
"Y",3.22206368837001
"Y",3.15880833161596
"Y",3.86381536075816
"Y",3.50382114623179
"Y",3.32623877513293
"Y",2.32486246338415
"Y",2.99579210248658
"Y",4.52024243843229
"Y",4.59345719078454
"Y",4.18099182445914
"Y",4.65362808975887
"Y",4.89959158581892
"Y",4.94126184338453
"Y",5.61732747245208
"Y",5.93545403238648
"Y",6.44247292620213
"Y",6.05459756356282
"Y",5.90808821572847
"Y",6.14538626396353
"Y",6.4735393654356
"Y",6.44198097338347
"Y",7.11460974630559
"Y",6.95215338175101
"Y",6.22278365723563
"Y",5.92367807305908
"Y",5.92576745977916
"Y",5.21235760386502
"Y",5.15092522005927
"Y",4.4613134934793
"Y",3.56883725536805
"Y",3.66273207536844
"Y",3.70946236012322
"Y",3.50137268619293
"Y",4.80549557207388
"Y",3.97723482303582
"Y",4.97221279342209
"Y",5.59300438882187
"Y",5.89984066847436
"Y",6.64130418746848
"Y",7.39716689884555
"Y",7.79984034443624
"Y",7.9253163684183
"Y",7.70340591613626
"Y",7.65726989706796
"Y",8.22434873505878
"Y",7.8208226507269
"Y",7.45877047935151
"Y",7.45736520121576
"Y",7.37286730616045
"Y",7.67461568254741
"Y",7.21002411453161
"Y",6.86990006923725
"Y",7.05727825954213
"Y",7.17211862916049
"Y",7.46452040427809
"Y",7.52407397797459
"Y",7.81991056696556
"Y",7.89360618762249
"Y",7.78135387188823
"Y",8.26263516834955
