"","V1"
"y",1
"Y",0.886548877952364
"Y",1.51513085425859
"Y",1.67024002028039
"Y",1.79148953560412
"Y",1.21205200377056
"Y",0.684345139778635
"Y",0.640690765822043
"Y",0.926673733487143
"Y",0.321218431340782
"Y",0.462864324687052
"Y",0.616014616812396
"Y",2.51987621901786
"Y",3.47220523233355
"Y",3.60101443859324
"Y",3.87795197720062
"Y",4.04660716618035
"Y",4.34550981182082
"Y",4.4998305750816
"Y",4.63582402772763
"Y",4.65962034835664
"Y",4.94434739428283
"Y",4.83639383181521
"Y",4.98204591057519
"Y",5.12671436418745
"Y",5.40920591635671
"Y",4.50121920061671
"Y",4.61613449197373
"Y",4.44358292849382
"Y",4.51312206379541
"Y",4.6493291789382
"Y",4.42788060540083
"Y",4.56477691146716
"Y",4.44746016205007
"Y",4.25860017615728
"Y",4.33798957215784
"Y",4.71542990712692
"Y",5.18582795427548
"Y",5.28234838925972
"Y",5.20690386977247
"Y",4.43806008086244
"Y",4.46554887807109
"Y",4.82815866750303
"Y",4.96016743409593
"Y",4.57802500336685
"Y",4.27630721589768
"Y",4.20753623895592
"Y",4.07782777625023
"Y",3.74933417489969
"Y",3.79711945631538
"Y",3.83650627161211
"Y",4.09096223978324
"Y",4.02806100530669
"Y",4.17082520903146
"Y",4.63990722864137
"Y",5.14711613868288
"Y",4.4607803295266
"Y",4.93855346471087
"Y",5.10970740667723
"Y",5.44314533591375
"Y",5.76862173778632
"Y",5.42513985267699
"Y",5.53233645710649
"Y",5.78284954369115
"Y",5.84887180791225
"Y",5.95536781122211
"Y",5.89358871035973
"Y",5.60237148891458
"Y",5.64185458614655
"Y",5.36948633621946
"Y",5.57299837942781
"Y",5.35222519791351
"Y",5.2465389983533
"Y",5.39733296332099
"Y",5.71598342735792
"Y",4.95906696291185
"Y",5.07813863014244
"Y",5.00958848110687
"Y",4.93271390500075
"Y",5.15182556753459
"Y",6.1608563828515
"Y",6.80501819110631
"Y",6.85657607833624
"Y",6.3902067930934
"Y",6.28271777253402
"Y",6.3734580975759
"Y",6.91129262365411
"Y",7.05917589805621
"Y",7.45524104557914
"Y",8.35186243710552
"Y",9.48590112793
"Y",9.79636252887859
"Y",9.3241109799056
"Y",9.64399925559567
"Y",9.78300104566544
"Y",9.83208826646917
"Y",10.0455523402814
"Y",9.81202379629548
"Y",9.49502463545296
"Y",9.71625482596656
"Y",9.46877194273586
"Y",9.53118120184302
"Y",9.34602025930032
"Y",9.10827965639844
"Y",9.5898589458635
"Y",9.84918026584123
"Y",10.0026988769279
"Y",9.70291741330669
"Y",9.80636920524097
"Y",9.81757173461738
"Y",9.8314399010302
"Y",9.33465920193646
"Y",9.05819523423353
"Y",8.78666238132289
"Y",8.83941455948037
"Y",7.71828091991547
"Y",7.94146041387731
"Y",7.8055686090132
"Y",7.82452416400004
"Y",7.69475118425073
"Y",7.72334372991456
"Y",8.05177016295049
"Y",7.58689815249516
"Y",7.78984136680566
"Y",8.48517300583612
"Y",7.89310074971151
"Y",7.96544911106877
"Y",8.83875372713415
"Y",9.56451444366521
"Y",9.44650520275722
"Y",9.49496015132856
"Y",9.28976082686235
"Y",9.37512823192541
"Y",9.17593360196789
"Y",10.3052088795013
"Y",10.3648769722052
"Y",10.47166423229
"Y",10.4840582562452
"Y",11.0611407261658
"Y",11.640714719184
"Y",11.9132392205044
"Y",13.0658439433356
"Y",13.069590746815
"Y",13.2262202624171
"Y",13.5281144752124
"Y",13.5160845698675
"Y",13.8994708626336
"Y",13.9004576763107
"Y",13.1542411830111
"Y",13.588630612676
"Y",13.4482716509128
