"","V1"
"y",1
"Y",1.38012551964253
"Y",1.40406212784684
"Y",1.44081399216341
"Y",1.81118982080804
"Y",2.12552965122492
"Y",1.8633442909121
"Y",2.50096626581612
"Y",1.96696799600878
"Y",2.14977915574579
"Y",1.85087302403031
"Y",2.60933776752517
"Y",1.43229251357611
"Y",2.31264985061789
"Y",2.43133130713965
"Y",3.38962937205035
"Y",3.30495087464512
"Y",3.31781129222263
"Y",4.34794723362984
"Y",5.24672063799606
"Y",4.91408903995139
"Y",5.02572020276109
"Y",4.84978809584531
"Y",4.33735384210701
"Y",4.6201792418396
"Y",5.14522247942616
"Y",5.59242965710522
"Y",5.56200573697137
"Y",5.28382799626974
"Y",5.20998225257314
"Y",4.53756774531267
"Y",4.8869182309987
"Y",5.14121691309789
"Y",4.90127275195689
"Y",4.58093004132527
"Y",4.45228462300264
"Y",4.77876487192624
"Y",5.07258695975618
"Y",5.25006252043744
"Y",5.29788351443663
"Y",5.26196962521489
"Y",4.87102379377605
"Y",4.69225083667162
"Y",4.37430669698314
"Y",4.655433019969
"Y",4.26923241328203
"Y",4.79366466477126
"Y",4.7936078741503
"Y",5.05585112253292
"Y",5.43238852334463
"Y",6.4441848614684
"Y",7.15999435435657
"Y",7.59785034354994
"Y",7.62923773832347
"Y",7.35301855332229
"Y",7.55385121156514
"Y",8.38972305146063
"Y",8.31890986509969
"Y",9.12813194905401
"Y",9.27689324266488
"Y",9.01874892371658
"Y",7.63776699635328
"Y",8.2671455620871
"Y",8.41113773190349
"Y",7.9284562584122
"Y",7.87512951588727
"Y",7.68616093292433
"Y",7.72961413064136
"Y",7.78674126757127
"Y",7.77345344614737
"Y",7.24161485613582
"Y",9.37682750097544
"Y",9.16359345640862
"Y",9.14241143859364
"Y",9.71498622044339
"Y",9.2145714065162
"Y",9.24215951370392
"Y",9.5023400418148
"Y",8.97163840087131
"Y",9.16089073714559
"Y",8.71316276030302
"Y",9.16922988696676
"Y",9.11680785902555
"Y",9.03477556232942
"Y",8.84119901908997
"Y",9.1621616378704
"Y",9.28028394135237
"Y",9.4983845628273
"Y",9.66822737474102
"Y",10.2129583290815
"Y",10.6248394229377
"Y",9.78978369840885
"Y",9.41872869429199
"Y",9.64536723161928
"Y",9.3659285568601
"Y",9.7244601880366
"Y",9.68797574290882
"Y",10.2336709817338
"Y",10.8623563840735
"Y",11.0745243971751
"Y",10.6348376110488
"Y",11.175197263352
"Y",11.9886367706104
"Y",11.8163531741976
"Y",12.0689148540722
"Y",12.0538069076155
"Y",12.0098118815787
"Y",12.037068121593
"Y",12.3456467074309
"Y",12.347599469876
"Y",13.4536181858169
"Y",13.0969562135396
"Y",13.5451181657854
"Y",13.8066819056011
"Y",13.7181792993628
"Y",14.3258080420234
"Y",14.7884726700459
"Y",14.6762471013856
"Y",15.0724219506376
"Y",15.7419302429416
"Y",15.0639468288704
"Y",15.4040126368705
"Y",15.2625833774124
"Y",14.3189414834619
"Y",13.9905864801621
"Y",14.2674172462261
"Y",14.4553849160003
"Y",14.4940643027185
"Y",14.5839790986195
"Y",14.1088191605755
"Y",13.7608420197127
"Y",13.8655707139411
"Y",13.4697215899474
"Y",13.4837390651556
"Y",13.2581821202089
"Y",13.4273781157955
"Y",13.3459255484261
"Y",13.9574621761961
"Y",14.1157887153386
"Y",14.3177353565206
"Y",14.4370571194349
"Y",14.3042545839149
"Y",14.9859851919638
"Y",15.1423396076457
"Y",15.4070888291832
"Y",15.5889783951883
"Y",15.2708194635434
"Y",15.3066606115224
"Y",15.4715786864802
"Y",14.9663509324501
"Y",15.0860807264851
