"","V1"
"y",1
"Y",2.01148500323945
"Y",2.74577918629061
"Y",2.3799745025115
"Y",2.11281977025446
"Y",2.9606305204678
"Y",2.8295047344449
"Y",2.96492040778736
"Y",3.1732762124513
"Y",3.06729146454997
"Y",2.86098362582927
"Y",2.256549182797
"Y",2.37293683307468
"Y",2.27245190183233
"Y",2.84921773796113
"Y",2.88796252667897
"Y",2.37514753319018
"Y",2.16473533446915
"Y",2.74235894857297
"Y",2.61978226109493
"Y",2.47257520525938
"Y",2.12769096908184
"Y",1.88914718527019
"Y",1.99393979169323
"Y",1.50997100239702
"Y",1.73177422658538
"Y",1.81515318587082
"Y",1.89878918058098
"Y",2.67892677556616
"Y",2.50896241392895
"Y",2.89291453953724
"Y",2.77535557190012
"Y",2.5905927510348
"Y",2.69229535373489
"Y",3.03282191633252
"Y",4.3345105861821
"Y",4.01188100233418
"Y",3.2631512344572
"Y",3.15556759879137
"Y",3.13208484998515
"Y",3.06505541507515
"Y",3.47352838684731
"Y",3.74025981920855
"Y",3.33924992714299
"Y",3.27125050073203
"Y",3.26693662091263
"Y",3.9377240511191
"Y",4.21181360509478
"Y",5.04345119110442
"Y",5.39995861798248
"Y",5.21235211548684
"Y",4.90383895811019
"Y",5.20837685672383
"Y",5.07467403803857
"Y",4.86250645593615
"Y",3.93485480307937
"Y",4.08094414449859
"Y",3.85780178326451
"Y",4.33780307761048
"Y",4.46945585356871
"Y",4.38230229871075
"Y",4.51546702853051
"Y",5.15685109634924
"Y",5.19180347765545
"Y",5.31049429725532
"Y",4.98884440198075
"Y",5.34870367143087
"Y",5.64627700884423
"Y",5.67922782268148
"Y",5.65206055558226
"Y",5.61790255845261
"Y",5.56221467297082
"Y",5.53160329989663
"Y",5.48887290347831
"Y",5.60410175479265
"Y",5.88592472202287
"Y",6.3599457974719
"Y",6.37458960075427
"Y",6.93298987490969
"Y",6.49898063718099
"Y",6.01446324348243
"Y",5.54237232479442
"Y",5.60832225349673
"Y",5.88271644554979
"Y",6.68392636208217
"Y",6.54820289399617
"Y",6.18321753836902
"Y",7.3983486243924
"Y",7.77151140967049
"Y",8.15379456987835
"Y",8.2371175597151
"Y",8.67598815428927
"Y",9.19217953025503
"Y",9.68386812941495
"Y",9.61285032446462
"Y",9.70193646847569
"Y",10.3250182211338
"Y",10.8667204262945
"Y",11.1316078796597
"Y",10.99244569273
"Y",11.0856912079535
"Y",11.3045427724504
"Y",10.5340652155663
"Y",10.4440919112565
"Y",10.1665771395253
"Y",10.2530356590112
"Y",10.6165843725014
"Y",10.7747191536102
"Y",10.8226445081659
"Y",11.9014032810933
"Y",11.6002009024093
"Y",11.5085884930845
"Y",11.8744729674548
"Y",12.3159552461055
"Y",12.2565120727132
"Y",12.8742760142915
"Y",12.8103033899405
"Y",13.1231407314543
"Y",12.9148839863941
"Y",13.1044484978236
"Y",13.8495018955665
"Y",13.4877294405823
"Y",13.2798450242426
"Y",13.6713519864083
"Y",14.2617027651881
"Y",14.5724229290325
"Y",15.618208488228
"Y",17.4548486243031
"Y",17.580928339616
"Y",16.759667273431
"Y",16.9202116854516
"Y",17.282814098489
"Y",17.1867194464287
"Y",17.0924109802047
"Y",16.8677531403045
"Y",16.5463332911653
"Y",15.7272963552567
"Y",15.8727612578017
"Y",16.1897916712803
"Y",16.3426735132827
"Y",16.6266792995705
"Y",16.8093550668072
"Y",17.4956741530297
"Y",18.0879174151132
"Y",18.4358954636033
"Y",18.5061557164981
"Y",18.450490655666
"Y",18.5304686573542
"Y",18.4395476112693
"Y",18.4120735669447
"Y",18.7580318634585
