"","V1"
"y",1
"Y",1.04769489310539
"Y",1.18578300853733
"Y",0.555309003127482
"Y",0.783526251767491
"Y",0.36874023003278
"Y",0.182687422420151
"Y",0.240349630938481
"Y",2.02253794819681
"Y",1.55264138002048
"Y",1.5811583561317
"Y",1.63851046151779
"Y",1.86167100029214
"Y",1.74519864082645
"Y",1.74308180625749
"Y",1.82688036727243
"Y",1.62416864444208
"Y",1.4608440420818
"Y",1.25481016547411
"Y",1.51366686435202
"Y",1.24741562852899
"Y",1.29196205154497
"Y",1.45250305155794
"Y",1.35350287528526
"Y",2.13303277852367
"Y",3.02744605808144
"Y",3.04469764709179
"Y",3.64704942136886
"Y",3.27050295565965
"Y",2.87171062396532
"Y",3.73867509905309
"Y",3.83346744949972
"Y",3.96153684868541
"Y",3.98271389966466
"Y",4.18441911699506
"Y",4.859007323729
"Y",4.98320346651275
"Y",5.53384896979287
"Y",5.49937762014735
"Y",5.60166317445241
"Y",6.3044890781371
"Y",5.61189170753654
"Y",5.82780815853186
"Y",6.03256545597765
"Y",5.85103276555038
"Y",6.97127271116183
"Y",7.50607981241303
"Y",7.65779231750625
"Y",7.67179484619916
"Y",7.86410077133342
"Y",7.44909015170702
"Y",7.7080909685442
"Y",8.01766718086563
"Y",8.6492722321446
"Y",8.47667526127512
"Y",8.78116503146118
"Y",8.65806120478816
"Y",8.40963675982902
"Y",9.27895404914591
"Y",9.64584891637628
"Y",10.1764606641704
"Y",10.0492026011799
"Y",10.2254487804737
"Y",10.1080696042535
"Y",10.5152137978049
"Y",10.7788638917975
"Y",10.3803224580119
"Y",10.5854869492521
"Y",10.5980051353793
"Y",10.528789199234
"Y",11.1440379039944
"Y",10.2980122737885
"Y",10.3027266842784
"Y",10.9999924171713
"Y",12.2115172515291
"Y",12.0665064357644
"Y",13.2939934563444
"Y",13.7923787451706
"Y",13.5890537904979
"Y",13.2021113180178
"Y",13.0246008399082
"Y",13.1199745168972
"Y",13.2159586157197
"Y",13.2297551027222
"Y",13.4021374337225
"Y",13.3358576973253
"Y",13.6108080950132
"Y",14.1599413175485
"Y",14.5375741611622
"Y",14.450239343538
"Y",14.555017688914
"Y",15.3800305973913
"Y",15.2177008175143
"Y",15.4105663714432
"Y",15.8098523612203
"Y",16.0747928635083
"Y",16.2306962239234
"Y",16.530107257314
"Y",16.3339838007218
"Y",16.2812880794609
"Y",16.0183246839703
"Y",16.3521988623261
"Y",16.6382449208777
"Y",16.342875539683
"Y",16.5061613687907
"Y",15.8461376055695
"Y",15.7289508432313
"Y",15.9742352240226
"Y",16.1170512812197
"Y",15.9902547971208
"Y",16.2248224872568
"Y",16.2977547094681
"Y",16.6415608470005
"Y",16.706185069171
"Y",16.7664150690956
"Y",16.6347154765184
"Y",15.9936411934902
"Y",16.3589670999118
"Y",16.1981486231075
"Y",16.0936249460006
"Y",15.7136341920129
"Y",16.063606682067
"Y",16.5128287540871
"Y",16.5579343251305
"Y",17.1901070952301
"Y",17.3531550835421
"Y",17.4093029148547
"Y",17.1742107387261
"Y",17.4498060265999
"Y",17.6420378215532
"Y",18.1314366256018
"Y",18.2467958193291
"Y",18.1688735074185
"Y",18.156665085041
"Y",18.219372140056
"Y",18.3675650390078
"Y",18.9296833837479
"Y",18.9545580483904
"Y",18.9249180999586
"Y",19.509102467404
"Y",19.3494363059369
"Y",19.3546114547794
"Y",19.3415367378551
"Y",19.179173009307
"Y",19.9027844924951
"Y",19.8290927169551
"Y",19.6638960987586
"Y",20.2984333459701
"Y",20.2426882141122
"Y",20.1063710855707
"Y",20.3157490250766
