"","V1"
"y",1
"Y",-0.0182323629618926
"Y",-0.80825825201041
"Y",-0.881778440679408
"Y",-0.902683277602936
"Y",-0.362870195917372
"Y",-1.2012130434946
"Y",-0.796849096920823
"Y",-0.99769154927355
"Y",-0.590319644075286
"Y",-0.570269017600537
"Y",-0.559240012351564
"Y",-0.429294071189836
"Y",0.135739262638627
"Y",0.567026398801087
"Y",0.908195190524038
"Y",-0.0491327077007128
"Y",-0.327730810055697
"Y",-0.291447695301322
"Y",-0.266382828723608
"Y",-0.242779920454837
"Y",-1.00937289130145
"Y",-0.413368442318577
"Y",-1.19851094468017
"Y",-0.897848357079405
"Y",-1.22900802551988
"Y",-1.58286401738896
"Y",-3.03135613637653
"Y",-2.92831947878445
"Y",-3.08564603090176
"Y",-3.06157438134804
"Y",-3.6765815023137
"Y",-3.35543283180396
"Y",-3.37628001957157
"Y",-3.15719996835134
"Y",-2.78760877875459
"Y",-2.61762282453831
"Y",-3.01992592065016
"Y",-3.88710057883328
"Y",-4.63229142000737
"Y",-4.50134601544158
"Y",-4.97939944599665
"Y",-4.40411319669847
"Y",-3.96489835729259
"Y",-3.67375864511967
"Y",-3.51231775194268
"Y",-3.29414693147231
"Y",-3.25711399552863
"Y",-3.11440179606575
"Y",-2.95912639156343
"Y",-2.80687310581671
"Y",-2.56385472542022
"Y",-2.95591691131993
"Y",-3.78598354879919
"Y",-3.49031225866922
"Y",-3.32688251705059
"Y",-3.34209486726558
"Y",-4.23821029732857
"Y",-4.26599275068685
"Y",-4.33872417381642
"Y",-4.44831825094488
"Y",-4.17999193753285
"Y",-4.07421756935568
"Y",-3.94359760493995
"Y",-4.05533078927417
"Y",-4.78458273370305
"Y",-5.45708969184857
"Y",-5.46745450593959
"Y",-5.57128945501866
"Y",-5.67659229224923
"Y",-5.72321602217992
"Y",-5.70605696000447
"Y",-5.78758917852919
"Y",-5.16573182016873
"Y",-5.42913058476425
"Y",-5.0252402964603
"Y",-4.99848959748229
"Y",-4.92890546524985
"Y",-5.08322838828626
"Y",-4.76987494721017
"Y",-4.54803382787253
"Y",-4.23956166153204
"Y",-3.77242283425203
"Y",-3.18184081758344
"Y",-3.34440676552263
"Y",-2.96297417948668
"Y",-2.8508420821571
"Y",-2.82617668686568
"Y",-3.46103265157045
"Y",-3.4039727081196
"Y",-3.20086120261152
"Y",-3.25902156450544
"Y",-2.92145998391547
"Y",-2.87836801395971
"Y",-3.20993567469984
"Y",-2.85139963866116
"Y",-3.20265924449862
"Y",-2.13967579653189
"Y",-1.81921029858222
"Y",-1.51817760691811
"Y",-1.4444809013641
"Y",-1.75028100504451
"Y",-1.03306125138751
"Y",-1.65503745495006
"Y",-1.58764961817009
"Y",-1.48961344447996
"Y",-1.16329188802885
"Y",-1.34601829849397
"Y",-1.16214723047046
"Y",-1.3565393779711
"Y",-1.31670608151444
"Y",-1.16963035398063
"Y",-1.82272220046793
"Y",-2.3943014196143
"Y",-2.10585951762502
"Y",-1.84613590106032
"Y",-2.0297716913852
"Y",-1.99490192788447
"Y",-1.69117278189264
"Y",-1.1343755899266
"Y",-1.12332905655472
"Y",-0.735712140290738
"Y",-0.215831609422586
"Y",0.240958114047459
"Y",-0.443440838735805
"Y",-0.338417231944973
"Y",-0.68254755486617
"Y",-0.732914064828156
"Y",-0.160735046075032
"Y",0.103756203220734
"Y",0.503689844722135
"Y",0.511325418590096
"Y",-0.138326035623628
"Y",0.503877173854911
"Y",0.275854123609463
"Y",0.490421712197718
"Y",0.977313054994299
"Y",1.25207899010478
"Y",1.41526772702732
"Y",1.57774987971127
"Y",1.78754780442442
"Y",1.78805200199857
"Y",2.22680527984179
"Y",3.57982598821143
"Y",3.90961981500657
"Y",3.90573148019147
"Y",3.83884254374165
"Y",4.10153350231768
"Y",4.0731753136413
"Y",3.89577741639735
"Y",4.28305919879146
