"","V1"
"y",1
"Y",0.7309153573114
"Y",0.621051140079092
"Y",0.475357557215912
"Y",0.155566544877584
"Y",1.20358765110497
"Y",1.36753149395116
"Y",0.772401528390698
"Y",0.505736511560077
"Y",0.372538940064296
"Y",0.465257561427657
"Y",0.342118304208682
"Y",0.61683743024317
"Y",0.419353008783594
"Y",0.41500195057051
"Y",-0.185797579563749
"Y",-0.070730761057605
"Y",-0.127987743869116
"Y",-0.608931174588295
"Y",-1.21530671472245
"Y",-1.3603313577767
"Y",-0.981394481201196
"Y",-0.755170124755492
"Y",-0.719892137227258
"Y",-1.40669769646209
"Y",-1.25264408039579
"Y",-1.30606476707102
"Y",-1.26468228634373
"Y",-1.14255950922715
"Y",-1.5120938536979
"Y",-1.87007415520938
"Y",-1.93996380978543
"Y",-2.35297145604438
"Y",-1.69522502871507
"Y",-1.89786942257701
"Y",-2.13239844332203
"Y",-1.88792713768771
"Y",-1.21618077036881
"Y",-1.34074681597582
"Y",-0.721985394128583
"Y",-0.478668479273089
"Y",-1.15097064345348
"Y",-0.997161732972849
"Y",-1.10062921921741
"Y",-0.823832109542703
"Y",-0.781474032351363
"Y",-0.882760217098686
"Y",-0.817559747997479
"Y",-0.66419515039414
"Y",-0.622573821908831
"Y",-0.632459456844147
"Y",-0.583318676788867
"Y",-0.580277512060973
"Y",0.0983496633102119
"Y",0.0761268585797193
"Y",0.132990368357311
"Y",1.0529467974093
"Y",0.706991792678877
"Y",0.620407124502763
"Y",1.19311821610297
"Y",0.815531497675424
"Y",1.03112129524376
"Y",0.981751406997586
"Y",1.20816525692974
"Y",1.10797623468377
"Y",0.981325369581216
"Y",1.24651894436445
"Y",0.310045758787527
"Y",0.340059178627003
"Y",0.129252913703249
"Y",-0.14113225105617
"Y",-1.03277148718689
"Y",-0.46683704472293
"Y",-0.498091686538789
"Y",-0.641586079265136
"Y",-0.452503053510978
"Y",-0.445959226339573
"Y",-0.625831171530075
"Y",-0.707977783267102
"Y",-0.340429854279994
"Y",0.477763011433731
"Y",-0.12621809103749
"Y",-0.741686558020199
"Y",-0.713633698196924
"Y",-0.273353380934608
"Y",-0.0597785587590317
"Y",0.308942329243339
"Y",0.492990854371555
"Y",0.738335085795975
"Y",0.815181629702844
"Y",0.622294269819582
"Y",0.641936194495514
"Y",1.3508014518598
"Y",1.6806453968154
"Y",2.10510839351055
"Y",1.74774844243313
"Y",1.89925370881648
"Y",2.75867609752106
"Y",3.07056993560629
"Y",1.80207067889298
"Y",2.14824058686118
"Y",2.6136646896039
"Y",2.5066835787348
"Y",2.90407216905838
"Y",3.67994773312528
"Y",3.86000158514227
"Y",4.58271929114709
"Y",4.71934344926936
"Y",4.85548519137271
"Y",5.59418218078471
"Y",5.94925358343557
"Y",5.92124505042358
"Y",4.0101216177265
"Y",4.04464788963854
"Y",4.29137159361914
"Y",4.12444045662615
"Y",4.08037032909747
"Y",4.79451779745735
"Y",4.82680420606592
"Y",4.96940026490503
"Y",5.5954366749783
"Y",6.46361092270779
"Y",6.33901344516199
"Y",6.99271376858384
"Y",7.14299642662732
"Y",7.26840936526217
"Y",7.30877249423483
"Y",7.0011037913291
"Y",6.67092360272577
"Y",7.30807769114502
"Y",7.59559930038102
"Y",7.43068382259433
"Y",6.59764995869674
"Y",7.04547186194675
"Y",6.74380108159562
"Y",6.59290014230248
"Y",6.98071543486695
"Y",7.24212083372946
"Y",7.52581676768211
"Y",7.29699303120761
"Y",7.6316607997237
"Y",7.8115070064652
"Y",7.70856361356357
"Y",8.79666671540327
"Y",9.09052762869205
"Y",9.0520450693698
"Y",9.25075858976414
"Y",9.46944835591887
"Y",9.67253864046683
"Y",9.79136956435746
"Y",10.2910757565733
