"","V1"
"y",1
"Y",1.17411493754029
"Y",1.6233688953826
"Y",2.34654936031677
"Y",2.32750752624609
"Y",2.24193008006703
"Y",2.19431374412284
"Y",2.615218256685
"Y",3.27122785037766
"Y",3.43224568039665
"Y",3.82865382370624
"Y",4.85822920436412
"Y",4.78466464996457
"Y",4.92206522360054
"Y",5.15485148911774
"Y",5.6311671896659
"Y",5.64673168824544
"Y",5.09241718768759
"Y",5.28188433556019
"Y",5.70492959452673
"Y",6.07527589303971
"Y",6.58435542844602
"Y",6.97542955772617
"Y",7.6126383296203
"Y",7.23929746818274
"Y",7.74732690803256
"Y",7.70121072452482
"Y",7.7302356293933
"Y",8.30915370869452
"Y",8.91158058828086
"Y",8.84326876795544
"Y",10.1569475009907
"Y",10.5271886989449
"Y",10.4896077335511
"Y",11.1864771904854
"Y",11.5047519989509
"Y",11.6011150903938
"Y",12.0049075022202
"Y",11.922640748852
"Y",12.1249689812932
"Y",12.7133893943715
"Y",12.906687189243
"Y",13.3961024364709
"Y",13.2124031326211
"Y",13.3410393589422
"Y",13.5326965912809
"Y",13.715345661461
"Y",13.487105690261
"Y",13.6387694555145
"Y",13.852846605801
"Y",13.9636367254006
"Y",13.9531089302799
"Y",13.6150848246237
"Y",13.1548213112799
"Y",13.3322316125168
"Y",12.8204370405227
"Y",13.02920218543
"Y",13.1962373574
"Y",12.8270508559485
"Y",13.1600258783354
"Y",13.2921744797415
"Y",13.2344935455148
"Y",13.4332522452223
"Y",13.9585225361799
"Y",14.0037863807139
"Y",13.5524184910871
"Y",13.5550926287052
"Y",13.7520518008941
"Y",13.7656457312519
"Y",13.8403942616673
"Y",13.5972905710878
"Y",12.979131008307
"Y",13.1318850666204
"Y",13.0584170018395
"Y",14.5768534602325
"Y",13.8372813740483
"Y",14.3294923490156
"Y",14.4916887311419
"Y",14.5011611102181
"Y",14.1138962587941
"Y",14.0831231890238
"Y",13.7232294882547
"Y",13.7047913019237
"Y",13.2167483700836
"Y",14.0744206377554
"Y",14.4124965947328
"Y",14.9669279521459
"Y",15.5242602616729
"Y",16.1212953479425
"Y",16.0589833753692
"Y",16.2037222002571
"Y",16.001812357952
"Y",16.0764056705132
"Y",16.7154231627623
"Y",16.8367059068527
"Y",16.449058885395
"Y",15.8679675158279
"Y",16.0837628832643
"Y",17.2007324098654
"Y",17.1637130785641
"Y",18.0447027457796
"Y",18.4518608892255
"Y",18.7967504347951
"Y",18.0930906145143
"Y",18.3876726626742
"Y",18.5390028344825
"Y",18.3862608095987
"Y",19.3626175330548
"Y",19.3568882553185
"Y",19.5024346379575
"Y",19.2832001984705
"Y",20.1491970651531
"Y",20.3830141784522
"Y",20.2173242181184
"Y",20.1911916110402
"Y",20.6249892148433
"Y",20.5355741429256
"Y",19.6345774870691
"Y",19.3818105426163
"Y",18.8738736007199
"Y",19.0008630727519
"Y",19.477917254982
"Y",19.4117258259247
"Y",18.7243671493267
"Y",18.9866228954385
"Y",19.4206350573247
"Y",19.2545244552204
"Y",20.3142427399381
"Y",20.0011716873422
"Y",20.5421460046907
"Y",20.9512152238644
"Y",20.741704580278
"Y",20.9862777292994
"Y",20.9796547544908
"Y",21.4635464786098
"Y",21.6715943440979
"Y",21.4721135618728
"Y",21.690113496262
"Y",21.7855017385007
"Y",21.4468852293796
"Y",21.7075153576184
"Y",21.3632268428582
"Y",20.818807816096
"Y",20.3415914199997
"Y",19.9132678595379
"Y",19.4794857963405
"Y",19.1598565330731
"Y",19.6308657734811
"Y",19.9345693559097
"Y",19.9298153842523
"Y",19.8704318996529
