"","V1"
"y",1
"Y",1.16193703305268
"Y",0.936340603742027
"Y",0.916534142429325
"Y",1.41181353454778
"Y",2.28270034811575
"Y",2.21928732343079
"Y",2.23491648845826
"Y",2.56832410459217
"Y",2.47078718817385
"Y",2.91918824511228
"Y",2.73496410997205
"Y",2.9761070428882
"Y",3.23958377823202
"Y",3.84141139043344
"Y",3.89963106883185
"Y",4.05749695498995
"Y",3.85623535990445
"Y",4.65130551070472
"Y",4.32562606014406
"Y",4.35286769657309
"Y",4.05311803906683
"Y",4.6283278416691
"Y",4.45909336470862
"Y",5.05155097143347
"Y",5.51244618007042
"Y",6.10102014756513
"Y",5.93760437214693
"Y",5.95728049354153
"Y",6.10574803135368
"Y",5.92338528612593
"Y",5.88918546030265
"Y",5.79782338991249
"Y",6.16965988047981
"Y",6.21463975790783
"Y",6.31813865099805
"Y",7.08687158450632
"Y",6.65544574169715
"Y",6.7092330287174
"Y",6.76700330579097
"Y",6.29743182517491
"Y",5.53762070647713
"Y",5.74897359399836
"Y",5.89363470999643
"Y",5.93712864001425
"Y",6.3904558647141
"Y",7.13825987861211
"Y",7.20589052794841
"Y",7.13765866036935
"Y",7.08639003842932
"Y",7.13837321365697
"Y",6.77984197437723
"Y",6.70257373603642
"Y",6.69247801184699
"Y",7.09003246578302
"Y",6.7187353450831
"Y",6.77405946051062
"Y",7.05848228472174
"Y",7.2088337558892
"Y",7.84309283998239
"Y",8.05910625710143
"Y",7.21635007116369
"Y",7.5893935487314
"Y",6.84319328848778
"Y",7.01497862760175
"Y",7.28610158605386
"Y",7.34506527035003
"Y",7.28582498603464
"Y",7.93623420171527
"Y",7.02280937250585
"Y",7.03512095412013
"Y",6.91821364238676
"Y",6.95471547959972
"Y",7.43178033425867
"Y",7.41396446454034
"Y",7.05865374575183
"Y",7.20833746987525
"Y",7.14152496657423
"Y",7.17645045817814
"Y",7.03405816905853
"Y",6.9328102105006
"Y",6.97264988902903
"Y",7.00392164271118
"Y",6.00200842439356
"Y",6.67253039620933
"Y",6.54909630461972
"Y",6.49355798433776
"Y",6.30944747251205
"Y",6.83922560151835
"Y",6.7470285094917
"Y",7.12406993516155
"Y",7.39247311377598
"Y",7.2640555871263
"Y",7.41983268468138
"Y",6.85923116857956
"Y",7.01561512946963
"Y",7.08768923084236
"Y",7.33897958051788
"Y",7.33442394756293
"Y",7.11383334858341
"Y",6.81406165675032
"Y",7.06086063097144
"Y",8.20529706468275
"Y",8.21141615349386
"Y",8.3234494666177
"Y",8.42097809023791
"Y",8.34289906176868
"Y",8.1729108477944
"Y",8.17523621233808
"Y",7.9803541416514
"Y",7.26329142456528
"Y",7.91134437784381
"Y",7.79109946123595
"Y",8.5699272120282
"Y",8.54289260389592
"Y",8.46326164142612
"Y",7.93555084170935
"Y",7.45771948507482
"Y",7.64525516772798
"Y",7.36147916322595
"Y",7.33665394926939
"Y",7.38348018058212
"Y",7.03872827017598
"Y",7.08974245004141
"Y",6.97927799550899
"Y",7.36146124967974
"Y",7.21394119703453
"Y",8.16526566300639
"Y",7.67521686643035
"Y",7.59832335519595
"Y",7.3606264710705
"Y",7.73522628467413
"Y",7.97681614631805
"Y",7.05772264473508
"Y",6.9769267079712
"Y",7.08230440133539
"Y",6.96090458533585
"Y",7.2077405407186
"Y",7.08074299964032
"Y",7.46034054031288
"Y",7.35282997843898
"Y",8.06532237673975
"Y",8.39715662040431
"Y",8.25647098335492
"Y",8.35893445811026
"Y",8.5496932405959
"Y",9.06351032867138
"Y",9.42367873294257
"Y",9.38635176978175
"Y",9.22390260314776
"Y",9.35619860220458
