"","V1"
"y",1
"Y",0.833695730808345
"Y",0.502221674936134
"Y",-0.61464173187194
"Y",-0.373317415480815
"Y",-0.873031661682194
"Y",-0.591483019417592
"Y",-0.756822618980612
"Y",-0.433667751465223
"Y",0.0162168340866741
"Y",0.445371459774951
"Y",0.325423762659483
"Y",0.20384835935211
"Y",0.15417530837948
"Y",0.448071866478614
"Y",-0.281747975900636
"Y",-0.26799657392179
"Y",-0.522782414049515
"Y",0.237866903813445
"Y",-0.00482764328529545
"Y",-0.124834227358864
"Y",0.106640496444727
"Y",-0.110709409290023
"Y",-0.198786625788817
"Y",-0.110607079394543
"Y",0.0797848102267422
"Y",0.00885888342058047
"Y",-0.19264180087339
"Y",-0.0992536773071681
"Y",-0.263262204656928
"Y",-0.299498257243082
"Y",-0.144387408784945
"Y",-0.13994794489456
"Y",-0.113814712625828
"Y",-0.00957786029308449
"Y",-0.345308452108749
"Y",-0.302022656719184
"Y",-0.543684827414838
"Y",-0.566683670441431
"Y",-0.679416112977368
"Y",-0.124597730197304
"Y",-0.172568925204849
"Y",0.164012795168944
"Y",-0.00953751479372475
"Y",-0.170269227260726
"Y",0.447715225358171
"Y",0.688529159380701
"Y",1.36121619918533
"Y",1.6493678318721
"Y",1.6077448835821
"Y",1.51456227659582
"Y",2.79111593428164
"Y",2.43954347139509
"Y",2.58730333331408
"Y",2.26050434538849
"Y",2.45182263257497
"Y",2.42606193726332
"Y",2.26199681216132
"Y",2.07164032569646
"Y",1.94676957695767
"Y",2.07732048241785
"Y",1.88599454463839
"Y",2.06067261010828
"Y",1.96002970155821
"Y",2.00323132328904
"Y",2.6116763025626
"Y",2.79982505877424
"Y",2.50845130455881
"Y",3.1758589214154
"Y",2.91173702490078
"Y",3.1381931807875
"Y",3.60773568629082
"Y",2.70895729235261
"Y",2.68822720884021
"Y",3.02128178197744
"Y",3.54656356269431
"Y",3.68534480702688
"Y",3.92918392039208
"Y",5.15420056901128
"Y",5.64601978648609
"Y",5.71222967796264
"Y",5.64887225545309
"Y",5.98905665701111
"Y",6.40377592324489
"Y",6.79053094492471
"Y",6.92791712882416
"Y",7.3125099512497
"Y",7.57927926734178
"Y",8.24066465934643
"Y",7.87604614479969
"Y",8.07131094138381
"Y",7.3624540671037
"Y",6.55329682821103
"Y",6.65660355554072
"Y",7.07295656262198
"Y",7.27542218377549
"Y",7.42871757873206
"Y",7.48894195095639
"Y",7.85489475065758
"Y",7.94446558648232
"Y",8.0125036722238
"Y",7.84318048870843
"Y",8.31432373090843
"Y",8.37457143266613
"Y",8.41824701439919
"Y",8.46867376396966
"Y",8.65842008823917
"Y",8.50161482780967
"Y",8.84975376760797
"Y",8.56142731808231
"Y",8.32043337517552
"Y",7.75382129980839
"Y",7.99885388090319
"Y",8.15947794520421
"Y",8.6336546109026
"Y",8.33988789790783
"Y",8.71803053227909
"Y",8.87258837209575
"Y",9.19309782616278
"Y",8.50619242518097
"Y",8.90424220976076
"Y",8.74821206242158
"Y",8.50547496111739
"Y",7.76951523560362
"Y",7.64342870925471
"Y",6.62676112905077
"Y",5.04576277393609
"Y",5.19461354500276
"Y",5.37851982568751
"Y",5.68511545024678
"Y",5.62318103223581
"Y",6.04020767427821
"Y",6.05715124987259
"Y",5.44238991406616
"Y",4.55580467836844
"Y",5.02855198291129
"Y",4.97582776461212
"Y",5.7371825144821
"Y",5.01131129875108
"Y",5.16474483536289
"Y",6.18654752207774
"Y",6.72000905320711
"Y",6.15492019940245
"Y",6.7158570447189
"Y",6.27115678099529
"Y",5.61047883927226
"Y",6.00252885459058
"Y",5.98013342719246
"Y",5.93644167276065
"Y",6.06891043517791
"Y",6.62981655247605
