"","V1"
"y",1
"Y",1.47056987566339
"Y",2.18890826983838
"Y",2.12594632881756
"Y",1.95236091286349
"Y",2.25296950248717
"Y",2.48540969187128
"Y",2.71761509518326
"Y",3.25861568615474
"Y",3.4756289072174
"Y",3.19354167742903
"Y",3.81231809001231
"Y",3.990137964293
"Y",4.07957690912373
"Y",4.09525015052356
"Y",4.80031307024869
"Y",4.35672826645134
"Y",3.99377957672843
"Y",4.00373641761702
"Y",4.62489212870958
"Y",4.10018815748602
"Y",4.22746219794002
"Y",4.06350793483261
"Y",4.39405653115917
"Y",4.51706272478983
"Y",4.65561575135396
"Y",4.99890366497839
"Y",4.98044056480163
"Y",5.46251510607207
"Y",5.10588422908494
"Y",5.18394075852303
"Y",5.02695285582063
"Y",4.12214052706379
"Y",4.01152852148899
"Y",4.93516113622572
"Y",4.96700214320755
"Y",6.28430253959995
"Y",6.3051310340488
"Y",6.26679885181903
"Y",6.35650625598011
"Y",5.62359930283849
"Y",6.43139527387655
"Y",6.59171321412593
"Y",6.51110651092155
"Y",6.00100497632971
"Y",5.83593583017099
"Y",6.1401583213495
"Y",6.1317917046505
"Y",6.25923290944833
"Y",6.34668923660962
"Y",5.94364829395175
"Y",5.6851008126898
"Y",5.74719465989259
"Y",6.07690627647024
"Y",6.43461990445333
"Y",6.53757562690266
"Y",6.09082847889762
"Y",5.64198805411339
"Y",5.67867639662471
"Y",5.52158590324109
"Y",5.45716367280364
"Y",5.67521527953973
"Y",5.7604229671262
"Y",5.81690210457736
"Y",5.93562448929198
"Y",6.08601020793151
"Y",5.90898936922242
"Y",6.06509132441192
"Y",6.53118259981825
"Y",6.6412951878128
"Y",6.79921217538856
"Y",6.80578573408514
"Y",6.64702135917502
"Y",6.60382215173937
"Y",5.84687490154879
"Y",5.68788637602716
"Y",6.08662027760471
"Y",5.66395504326464
"Y",5.50225929666827
"Y",5.79449046749742
"Y",5.61160456187852
"Y",5.29924907125453
"Y",5.93062114526144
"Y",6.09637024700304
"Y",6.45010225462925
"Y",6.95364052915226
"Y",7.00113179888978
"Y",7.36887227895837
"Y",7.12987831390244
"Y",7.27093946753912
"Y",8.0593971645319
"Y",8.04697607339621
"Y",8.49597308029814
"Y",8.55314179188133
"Y",8.817400443873
"Y",9.66192136524758
"Y",9.77565188157007
"Y",9.95546783109009
"Y",10.5541467836273
"Y",10.1032017540385
"Y",10.6321519733433
"Y",10.6721908552767
"Y",11.0470518011425
"Y",11.0291298840627
"Y",11.4416151073486
"Y",11.4496076427638
"Y",11.7753582295114
"Y",11.7401671250333
"Y",11.5190268331779
"Y",10.9386946463337
"Y",11.1295877988938
"Y",10.9722384428463
"Y",10.0762997726435
"Y",9.4140071624511
"Y",9.43727268694561
"Y",10.8720588621576
"Y",10.9085349971858
"Y",10.6682154336648
"Y",10.2734251639634
"Y",10.6554523587042
"Y",9.82827455211991
"Y",9.84551518906749
"Y",9.86112464353508
"Y",9.77020629086045
"Y",10.4691793310626
"Y",10.4210247431146
"Y",10.2912959230015
"Y",9.63454572425932
"Y",9.60162458364043
"Y",10.7242616574209
"Y",10.2244901670418
"Y",10.4491878907085
"Y",10.5775161049456
"Y",10.8535362610065
"Y",10.8086034233045
"Y",10.3724552992791
"Y",10.3781417136514
"Y",10.2125877622599
"Y",9.86355593705132
"Y",9.63148118501295
"Y",9.96633501610801
"Y",9.744662012848
"Y",9.6938031825037
"Y",9.90443655551109
"Y",9.98145125492518
"Y",10.5526250952869
"Y",10.6954030327686
"Y",10.6578223717824
"Y",10.3470881449263
"Y",9.80847354831114
"Y",10.8662992486121
