"","V1"
"y",1
"Y",1.5563718037326
"Y",1.60560851397429
"Y",2.50833864136661
"Y",2.23215794694465
"Y",2.30876274121804
"Y",2.20570050068234
"Y",1.87184217630742
"Y",1.58671281550873
"Y",1.77990496091068
"Y",1.21080144577869
"Y",1.15901714868514
"Y",1.58765856156035
"Y",2.22830503005063
"Y",2.02957526405857
"Y",1.621725443754
"Y",1.57519800969074
"Y",1.34554960887885
"Y",1.09330436129002
"Y",1.01175832288997
"Y",1.34897824742326
"Y",1.29026232681344
"Y",1.58584920388651
"Y",1.49477791544047
"Y",1.94338782651525
"Y",2.2660908855062
"Y",2.08707301196828
"Y",1.99525183902986
"Y",2.44287374991954
"Y",2.64176442610905
"Y",2.31565670180754
"Y",2.96083712129591
"Y",2.75348858080128
"Y",2.85218649841298
"Y",2.46018143574286
"Y",2.8867895053408
"Y",3.06055871001056
"Y",3.45857045319003
"Y",3.33718619639432
"Y",3.60592984288633
"Y",4.01344625902542
"Y",4.75458262815242
"Y",4.87129965783417
"Y",4.87828797320835
"Y",5.10432914065193
"Y",5.12214271474454
"Y",5.13348127118679
"Y",5.87090124749075
"Y",6.06151008304363
"Y",6.16296800656706
"Y",6.19345118440148
"Y",6.09863428122078
"Y",5.72865250991452
"Y",5.68945286441468
"Y",5.94155084339638
"Y",5.89849475155662
"Y",6.79534573784269
"Y",6.89427042625248
"Y",6.67763246159287
"Y",6.84644792135958
"Y",6.72363820755078
"Y",7.28724486807852
"Y",7.88478982226113
"Y",8.11437953135759
"Y",7.14768395370389
"Y",7.29599164556883
"Y",7.26669340365236
"Y",7.2338405265298
"Y",7.45203399676488
"Y",7.26741152276267
"Y",7.13827640799022
"Y",6.77244984663782
"Y",6.9218868956982
"Y",7.06207159129956
"Y",7.36066221872712
"Y",7.64716759872496
"Y",7.73472583510149
"Y",7.76207685832441
"Y",8.19376819028315
"Y",8.9904893121707
"Y",9.01281938830064
"Y",9.88763378454001
"Y",9.62886948086918
"Y",9.81337031792797
"Y",9.65672964820383
"Y",9.45417291344639
"Y",9.6720464087165
"Y",9.2462187112515
"Y",9.35136230196726
"Y",9.27434092728356
"Y",9.41856689588894
"Y",9.66498673998321
"Y",9.76439186260108
"Y",9.70814102448026
"Y",9.52797387846361
"Y",10.0319837553235
"Y",10.2009253338882
"Y",10.311553225265
"Y",10.3607581342678
"Y",10.2843194657879
"Y",10.1276735055232
"Y",9.9599353868368
"Y",10.0623525289366
"Y",10.2416978116201
"Y",10.3333307119064
"Y",10.4395297666716
"Y",11.5063249537334
"Y",11.3842857589329
"Y",12.1133305948081
"Y",12.2060514945363
"Y",11.6968388223099
"Y",11.8201192097033
"Y",12.2284929867054
"Y",12.1387125739832
"Y",12.7323876317324
"Y",13.0379223162333
"Y",13.355716434823
"Y",13.6416273132586
"Y",14.173024997402
"Y",14.4911453422306
"Y",14.5602112066084
"Y",14.8681547511917
"Y",14.9341452137688
"Y",13.9074703093886
"Y",14.1712374395182
"Y",13.799629012156
"Y",13.8551790480441
"Y",14.1395140467262
"Y",14.391972832351
"Y",14.4059584777109
"Y",15.3035148640146
"Y",15.206582449611
"Y",15.4697681533633
"Y",15.306722842138
"Y",15.8834956795134
"Y",16.797388731992
"Y",16.9824425790699
"Y",16.9593688615463
"Y",16.5986688793003
"Y",16.7375181829851
"Y",16.9393996538457
"Y",16.9084112440916
"Y",17.2488672779299
"Y",17.2246377012327
"Y",17.2402159792239
"Y",17.8005117649093
"Y",17.6226197322481
"Y",17.065647118914
"Y",17.3682389695591
"Y",17.734663429861
"Y",17.6274585405634
