"","V1"
"y",1
"Y",1.04455482839912
"Y",0.517352282263716
"Y",1.85011587378453
"Y",1.13645519397106
"Y",0.620257859307417
"Y",0.908160689482556
"Y",0.754962147891764
"Y",0.747488286595298
"Y",0.757060797146727
"Y",0.115490994608159
"Y",0.295240827415727
"Y",-0.0282525374405854
"Y",0.0651466715914424
"Y",0.479332641770981
"Y",0.486122591805624
"Y",0.0105681770673719
"Y",-0.186618918730353
"Y",-0.532547571383379
"Y",0.011584978079968
"Y",0.929061142616001
"Y",0.635389424659456
"Y",0.350669503808927
"Y",-0.0557974782300307
"Y",0.282150748917753
"Y",0.196887041619921
"Y",0.422897010744008
"Y",0.969887416164021
"Y",1.03733419814518
"Y",2.20937226535136
"Y",1.57719216591243
"Y",1.9388002524027
"Y",2.0034316882699
"Y",2.47046050704333
"Y",2.81031919660862
"Y",2.40067210079539
"Y",3.33840820009404
"Y",3.20147917488083
"Y",3.02953320145695
"Y",3.12334025508906
"Y",3.01895676447757
"Y",2.73847008475288
"Y",3.14781479784877
"Y",3.24187154118613
"Y",3.47800019455173
"Y",3.53446005326521
"Y",3.2749369610542
"Y",3.3633377385909
"Y",2.26918770067339
"Y",2.76202029703785
"Y",2.26004658900587
"Y",2.51207529864581
"Y",2.44485426787888
"Y",2.45857656495251
"Y",2.36299001409145
"Y",2.00428952511866
"Y",2.2451771125475
"Y",2.38998749602998
"Y",2.54002836062333
"Y",2.51840199620972
"Y",2.52874801405191
"Y",3.01049721838753
"Y",2.73825648850791
"Y",1.91790288273967
"Y",1.83714105824404
"Y",2.13580093288413
"Y",2.05940781131666
"Y",2.77832558617246
"Y",3.12999129143094
"Y",2.69524499751729
"Y",2.72564526113094
"Y",2.73401605966781
"Y",2.32045052177201
"Y",2.50902537003049
"Y",2.63608608180988
"Y",3.39010329809708
"Y",3.17197770313148
"Y",3.13291065420029
"Y",3.33342415427786
"Y",3.24276343597825
"Y",2.72331982784039
"Y",2.90103699235016
"Y",2.2857462057304
"Y",2.39466105075242
"Y",2.46987962827178
"Y",2.58553195040649
"Y",3.72770764524051
"Y",3.53393615405967
"Y",3.98971013756039
"Y",3.48951071141724
"Y",4.09683655110898
"Y",4.8861105084649
"Y",5.02980123150013
"Y",5.50762268921222
"Y",4.94970759430881
"Y",5.11724485844821
"Y",5.14846384691657
"Y",5.23096463818395
"Y",5.26524282807156
"Y",5.04178708302904
"Y",5.18914500799201
"Y",4.91486215146025
"Y",5.04724190140886
"Y",5.07549653561875
"Y",5.48702809928538
"Y",4.80058617690053
"Y",5.14277780195944
"Y",5.86079702354162
"Y",6.15399550812848
"Y",6.21934496498281
"Y",6.70118643146041
"Y",6.85399234682165
"Y",6.84929649821826
"Y",7.0613249459778
"Y",7.25204343402413
"Y",7.19704774701985
"Y",7.20770088420458
"Y",7.6348098607473
"Y",7.09152660780823
"Y",7.10754371965923
"Y",6.93791374039189
"Y",7.02657439048586
"Y",7.00632782307048
"Y",7.08330760610334
"Y",7.07809903080961
"Y",7.51460329120948
"Y",7.29242136637625
"Y",7.55730148509275
"Y",6.96036060160319
"Y",6.81654125882156
"Y",7.00107360950683
"Y",7.14494499432131
"Y",8.02368216355138
"Y",8.34980748508073
"Y",8.25824781011441
"Y",8.73868105477892
"Y",8.80561751736949
"Y",9.22099693148341
"Y",8.6951649337976
"Y",8.1108456723423
"Y",8.85002802304013
"Y",8.92352332378919
"Y",8.89143632464203
"Y",8.98224858605546
"Y",9.09172879315819
"Y",8.64134923015641
"Y",8.82572651310136
"Y",9.14461352168038
"Y",8.89790086851138
"Y",9.94236537625409
"Y",10.0796840839055
