"","V1"
"y",1
"Y",0.870981337695851
"Y",1.97339447406167
"Y",1.97774949190834
"Y",2.27652670347236
"Y",2.14438950342124
"Y",1.66804395610493
"Y",1.60173564350762
"Y",1.9904510157647
"Y",1.31905711395877
"Y",1.08981255186744
"Y",0.589400355457904
"Y",0.682663476377981
"Y",1.0329924069566
"Y",0.343525561575016
"Y",0.888248308295931
"Y",1.07523580939974
"Y",1.02857711496483
"Y",0.891214774343235
"Y",0.102178151275187
"Y",0.375084602671393
"Y",1.31220507659745
"Y",1.58239239392485
"Y",2.14467755733954
"Y",1.83569661132899
"Y",2.11435582641312
"Y",2.39018733683089
"Y",2.02508162220218
"Y",1.79849458853898
"Y",1.92803312748841
"Y",1.98959220741982
"Y",1.66022264009302
"Y",2.69090058061048
"Y",2.54333859782714
"Y",2.04562742308727
"Y",2.43237142857597
"Y",2.64895437933503
"Y",2.65818706619382
"Y",2.40862659819286
"Y",2.17724190830677
"Y",2.33372015505483
"Y",2.5374678867281
"Y",2.80371539892939
"Y",2.87832159717111
"Y",2.45217705802818
"Y",2.81805319545062
"Y",3.00975520663456
"Y",3.15867296319096
"Y",3.00552731733828
"Y",3.32630176976724
"Y",3.41575486278234
"Y",3.62767107438637
"Y",3.49080445037054
"Y",3.03033141926612
"Y",3.34779759848185
"Y",3.28376484719321
"Y",3.33763703139631
"Y",3.307529508012
"Y",3.28198708958969
"Y",3.37143462317439
"Y",3.73127642096315
"Y",3.13837806255118
"Y",3.74628135616503
"Y",3.62428021723543
"Y",3.26278358810594
"Y",3.40130707514809
"Y",5.0971906484798
"Y",5.28744480505208
"Y",5.04365235650581
"Y",5.35826654842629
"Y",5.36725134775568
"Y",5.26567682354029
"Y",5.42055049732739
"Y",5.63412158888992
"Y",5.4622198557998
"Y",5.76851123653149
"Y",5.99880750129406
"Y",6.25632915584381
"Y",7.16749850432864
"Y",8.039586202357
"Y",7.06508912999529
"Y",7.25681349720001
"Y",7.643667416995
"Y",8.34012356011476
"Y",7.27195673875008
"Y",7.13512918464571
"Y",7.62414070298472
"Y",7.55741611548697
"Y",8.5516355514741
"Y",8.60983886078889
"Y",9.01587083230736
"Y",9.36926787130148
"Y",9.48773075785529
"Y",9.86021700074559
"Y",9.48453469758195
"Y",8.81272915658104
"Y",8.66348396241513
"Y",8.89142830339874
"Y",9.1009609954687
"Y",9.05987911310689
"Y",8.10006581229078
"Y",8.8524008619934
"Y",8.83411972269361
"Y",9.72577150846112
"Y",10.7128333822568
"Y",10.6893880720641
"Y",10.3127325686846
"Y",9.46164725638008
"Y",9.39881572816806
"Y",9.57393204106362
"Y",9.38984218608289
"Y",9.40017557219954
"Y",9.5041978306693
"Y",9.69753972840719
"Y",9.31167851491121
"Y",9.71756767955156
"Y",10.0504331821488
"Y",10.0469761333126
"Y",10.2784709664101
"Y",10.6568426716196
"Y",10.8177382634153
"Y",10.887350104812
"Y",10.0031520217442
"Y",9.9405069674132
"Y",9.52626468624582
"Y",9.43450343071738
"Y",9.11385330347918
"Y",9.58342272208229
"Y",9.77668308782446
"Y",9.47284413154026
"Y",9.84042362291977
"Y",9.87922358614095
"Y",9.5572770489637
"Y",9.57615123308097
"Y",9.6458841495752
"Y",9.71637320703875
"Y",9.56817157424064
"Y",8.92361389323156
"Y",8.75432915457652
"Y",8.58336602405549
"Y",8.66717425731667
"Y",8.48543429727088
"Y",8.94667753736883
"Y",8.78749120273395
"Y",8.56672632004566
"Y",8.2967672160613
"Y",7.71087105199786
"Y",6.47499381836118
"Y",6.62687057826055
"Y",6.95592931917984
"Y",7.45351903853281
