"","V1"
"y",1
"Y",0.72310159550915
"Y",0.507773583173576
"Y",-0.0737791783671594
"Y",0.239259404772357
"Y",0.596504539703632
"Y",0.694714529386746
"Y",0.194599758002616
"Y",0.381889620183393
"Y",-0.830826072243837
"Y",-0.948680112122341
"Y",-0.241236522826443
"Y",-0.433151925036066
"Y",-0.450751594386865
"Y",0.078078283683023
"Y",0.120478670783584
"Y",0.0674510880965122
"Y",-0.124203886126177
"Y",0.0521790619029303
"Y",-0.237339687775762
"Y",-0.219817533637602
"Y",-0.093690574157565
"Y",0.0451558800615744
"Y",-0.16162417162932
"Y",0.234064355569618
"Y",0.330911662896304
"Y",0.193360725120104
"Y",0.41601489098708
"Y",0.109230125928979
"Y",-0.238503498707384
"Y",-0.591669757465798
"Y",-0.523127775021449
"Y",-0.128738179312954
"Y",-0.230911266200703
"Y",-0.0620451026079065
"Y",-0.0477878267895258
"Y",-0.504328808866298
"Y",0.212844566847643
"Y",1.48728628245105
"Y",0.849536132234683
"Y",0.809832825345846
"Y",0.107011749174831
"Y",-0.554810928493926
"Y",-0.357624167321165
"Y",-0.561544341303985
"Y",-1.54729902612804
"Y",-1.40165936358114
"Y",-1.44007225637755
"Y",-1.57569264927925
"Y",-0.901091393091671
"Y",-1.44164844028356
"Y",-1.74779293743689
"Y",-2.14079214563029
"Y",-2.05396019551357
"Y",-2.03875935992089
"Y",-1.72796186346268
"Y",-1.91849494728358
"Y",-1.86413954033559
"Y",-1.49062879204086
"Y",-1.33817846308641
"Y",-1.10820272725456
"Y",-1.06970954842881
"Y",-0.62614535060233
"Y",-0.540712772449949
"Y",-0.38184667937347
"Y",-0.0935230546851441
"Y",0.164691796379463
"Y",-0.406541163387567
"Y",-0.295283883672306
"Y",0.330531324044155
"Y",0.514189256653483
"Y",0.212226087005597
"Y",0.432565920846644
"Y",0.0554941125696381
"Y",-0.268668846916447
"Y",-0.200511214440453
"Y",-0.816026680249131
"Y",-0.453608367366945
"Y",-0.319826963583372
"Y",-0.442993104926087
"Y",-0.0683917272841233
"Y",-0.6403041985981
"Y",-0.497478215275647
"Y",0.408442097133066
"Y",0.681268379057553
"Y",0.581696574411793
"Y",-0.136229319371531
"Y",-0.0153670252048623
"Y",-0.305063555452514
"Y",-0.405606334150458
"Y",-0.243903672261942
"Y",0.00277621684049992
"Y",0.210968500031642
"Y",-0.0658569585778612
"Y",-0.146288377125029
"Y",0.127128179937617
"Y",-0.063400927607034
"Y",-1.28103134977521
"Y",-1.18610005009566
"Y",-1.12858193859425
"Y",-1.64869930844344
"Y",-1.39181046375973
"Y",-1.21242135729863
"Y",-1.15172214555319
"Y",-1.04588913339617
"Y",-0.780769942157394
"Y",-0.490619501203179
"Y",-1.93258206105573
"Y",-2.09256072849612
"Y",-1.67768290681145
"Y",-2.11629319502727
"Y",-1.77226355348768
"Y",-2.32101476932839
"Y",-1.31529089879625
"Y",-1.47489383818073
"Y",-1.14306567326359
"Y",-1.52324916490467
"Y",-2.29169095860185
"Y",-1.97113761247161
"Y",-1.57983274981428
"Y",-2.07126012230921
"Y",-2.24120330713778
"Y",-2.23338685354219
"Y",-1.17952547078652
"Y",-1.17795547608292
"Y",-2.01736079616014
"Y",-1.88847485895977
"Y",-2.53219835448365
"Y",-2.29059898283485
"Y",-0.844862909854783
"Y",-0.432905731849207
"Y",-1.08437161667153
"Y",-1.02759790621758
"Y",-1.05703465635678
"Y",-0.872476581755997
"Y",-0.673520647067922
"Y",-0.420851933338595
"Y",-0.505117001618704
"Y",-0.917784213095906
"Y",-0.539945815158731
"Y",0.0806000226899773
"Y",0.948507037686893
"Y",1.1043514242128
"Y",0.922109809823848
"Y",1.15470737374037
"Y",2.01204835217742
"Y",1.69242824611442
"Y",1.75384606755394
"Y",1.33075575010154
"Y",1.88120131328785
"Y",1.89184678004035
