"","V1"
"y",1
"Y",1.01393497513692
"Y",1.88817214012956
"Y",1.80181920615335
"Y",1.94244591402077
"Y",1.70723159986358
"Y",1.88612398643344
"Y",2.07778529399927
"Y",2.35445852168217
"Y",2.68797787271352
"Y",3.00486638554407
"Y",3.29648031141479
"Y",3.55432178811705
"Y",4.10967743147685
"Y",4.30827811740351
"Y",4.41614111036569
"Y",3.54982961302126
"Y",3.79992830769099
"Y",3.9380539308789
"Y",4.21059813991602
"Y",3.97773526090182
"Y",4.55877051286313
"Y",4.86769137621977
"Y",5.18806288360883
"Y",5.43667965195621
"Y",5.6439317771147
"Y",5.83281894912772
"Y",6.1203685936787
"Y",6.20909443084918
"Y",6.54079701860068
"Y",6.40121297670461
"Y",6.26232775953579
"Y",6.64366816741545
"Y",6.21650356960754
"Y",6.88045255792154
"Y",6.38110267969261
"Y",6.34380191218136
"Y",6.69063335590447
"Y",6.52120113699821
"Y",6.62717845067723
"Y",6.89617547072107
"Y",7.50871338215503
"Y",8.02073487482152
"Y",9.14710322636066
"Y",8.26362457198612
"Y",7.93044587792751
"Y",7.12878971333617
"Y",7.22074153837201
"Y",7.25303682413398
"Y",6.96453148715675
"Y",6.83623288204859
"Y",6.87138516231738
"Y",6.93440894468977
"Y",7.59372630167813
"Y",7.54099955855648
"Y",7.42801692444488
"Y",7.38223737893318
"Y",7.31910849385096
"Y",7.49761260906742
"Y",6.36881634829299
"Y",6.56599604407061
"Y",6.02609966236685
"Y",5.71410091360413
"Y",6.0974405421358
"Y",6.28606778737414
"Y",5.5811609602829
"Y",5.56926451249823
"Y",6.30715938623072
"Y",6.24843447993721
"Y",6.07766544063281
"Y",6.10510144694889
"Y",6.59757821087779
"Y",6.4632538490644
"Y",6.70497589835407
"Y",7.00940591353491
"Y",6.87287602778053
"Y",7.15499346414531
"Y",7.1214945220223
"Y",7.41189383221068
"Y",8.16519613181677
"Y",8.12878600644986
"Y",8.13966847571933
"Y",8.77038213185137
"Y",8.34321109203541
"Y",9.39128983579731
"Y",9.575696576027
"Y",9.54688997464514
"Y",9.58946834017923
"Y",9.80031555519492
"Y",9.8075079250331
"Y",9.79899299417958
"Y",9.93006052887874
"Y",10.2233084788777
"Y",10.3026307058994
"Y",10.4341881258701
"Y",10.6313233978009
"Y",10.9594287364257
"Y",10.7485827733649
"Y",11.3542079758168
"Y",11.9245739051732
"Y",11.7021548306891
"Y",11.7745797836048
"Y",11.6162193285715
"Y",11.5634725080881
"Y",11.6633111701426
"Y",12.2365752330884
"Y",12.5169571486282
"Y",12.6421756683834
"Y",13.1869535166437
"Y",12.8046167383686
"Y",12.9136512712229
"Y",12.4094091251795
"Y",12.2803964973492
"Y",12.6550724739166
"Y",13.3288555339493
"Y",12.8826670770845
"Y",12.6590402799795
"Y",12.6947622787534
"Y",12.9375800642597
"Y",12.9988219478702
"Y",12.6778887230913
"Y",12.842558307938
"Y",12.8646859373407
"Y",13.1927987906105
"Y",13.9045566634721
"Y",13.8599814882609
"Y",13.7908731123252
"Y",12.845639227735
"Y",12.6068123284314
"Y",13.1157943788704
"Y",13.2033772314432
"Y",13.7736895846175
"Y",13.0331315210743
"Y",13.0331691031768
"Y",12.8149547963396
"Y",13.0055503460326
"Y",13.2686151384231
"Y",13.4092491307059
"Y",13.2412675971497
"Y",13.1219444106619
"Y",13.1786048923351
"Y",13.1962097433241
"Y",13.8610857104188
"Y",14.3327902144251
"Y",14.4178651423575
"Y",14.5257629331912
"Y",14.6875184744478
"Y",14.7263144848988
"Y",15.3374223467564
"Y",15.5281205774651
"Y",15.8330947190691
