"","V1"
"y",1
"Y",2.34391018544301
"Y",2.36190580270535
"Y",2.49301554507523
"Y",3.14506332200462
"Y",3.02493883447548
"Y",3.40370563048681
"Y",3.4338474095291
"Y",3.58280726886978
"Y",3.65940965369568
"Y",2.89335586388251
"Y",2.68855179836127
"Y",3.26185194334084
"Y",3.20022625459391
"Y",3.16952073270036
"Y",3.05618999297875
"Y",3.16512543048498
"Y",3.56941887655105
"Y",3.44328846924581
"Y",3.4228627519298
"Y",3.42894049053852
"Y",3.50125798960825
"Y",4.23711324003042
"Y",4.41265712388831
"Y",4.47141783429757
"Y",4.40607561087549
"Y",4.70939057693442
"Y",5.23605338882767
"Y",5.32717561671425
"Y",5.10562842513288
"Y",5.10064671287604
"Y",4.95909514786428
"Y",4.96193395650661
"Y",5.74404312468867
"Y",5.89016739029967
"Y",5.95595430498444
"Y",6.24791246040374
"Y",7.55279831954972
"Y",5.87033537304048
"Y",6.00509637677352
"Y",6.30075901640415
"Y",6.19457396478088
"Y",5.38243869188667
"Y",5.5549866439554
"Y",6.3170510828275
"Y",5.37451474595546
"Y",5.1306576324578
"Y",5.08870649265304
"Y",5.55098970688898
"Y",4.66993956811128
"Y",5.00210191919214
"Y",5.07209282143051
"Y",4.71656396274021
"Y",4.9364972828517
"Y",5.16143287848575
"Y",4.90035600596823
"Y",5.59218845381766
"Y",5.79556742457258
"Y",6.07363957654534
"Y",6.3533055823203
"Y",5.88941894613682
"Y",5.82513641772048
"Y",5.80995103177068
"Y",6.14096150212271
"Y",6.03237957332307
"Y",6.1752564591876
"Y",5.65750504229449
"Y",5.73702738893975
"Y",5.68796765962671
"Y",5.75410886697668
"Y",5.38698974168971
"Y",5.51346561798826
"Y",5.96645263135426
"Y",5.97858135868303
"Y",5.88122901420626
"Y",5.80155181821679
"Y",5.88100437150634
"Y",5.93669908555617
"Y",5.87876470790891
"Y",5.36094286174383
"Y",4.92101772776102
"Y",5.06476177491079
"Y",5.1871863438478
"Y",4.80076596685621
"Y",5.79404576929146
"Y",5.96578186757765
"Y",6.05200133128266
"Y",5.75240741284271
"Y",5.68388225507107
"Y",5.66055277603535
"Y",5.1990022588471
"Y",6.30644420973918
"Y",6.34322714651557
"Y",5.42613296060133
"Y",5.30936827943445
"Y",5.55829098806829
"Y",5.33446839176397
"Y",4.98522669647929
"Y",4.89329334709858
"Y",4.75186244034392
"Y",5.00458819706337
"Y",5.23977514501395
"Y",5.65959100449408
"Y",5.83854757129085
"Y",5.598336247688
"Y",5.32394160851144
"Y",5.97130667292289
"Y",5.92664673216644
"Y",6.5492697485676
"Y",6.82732452647918
"Y",6.25542804994277
"Y",6.33516363387051
"Y",5.97850793187554
"Y",7.0211285094073
"Y",7.26862218789418
"Y",7.36283568915188
"Y",7.4770631385183
"Y",7.32777034446194
"Y",6.13699104010131
"Y",6.56978729877299
"Y",6.19235783209469
"Y",6.60829787919075
"Y",6.74757785423058
"Y",5.99119218053085
"Y",5.90928909225272
"Y",5.90613499765776
"Y",5.93510351040801
"Y",5.16648317490219
"Y",4.68698907302449
"Y",4.94176052642557
"Y",4.82535910098852
"Y",5.084534373697
"Y",5.42612867393401
"Y",6.36726996438125
"Y",6.53614614469974
"Y",6.4533846617353
"Y",6.7556908599863
"Y",6.95734763387083
"Y",7.08328325227737
"Y",7.37103456706679
"Y",7.75588852117586
"Y",7.53585428862296
"Y",8.11983554279248
"Y",8.11123103067923
"Y",8.46371499368817
"Y",8.50276025365831
"Y",8.84462477727649
"Y",8.9917011931125
"Y",8.64657435915422
"Y",9.19072711907968
"Y",9.28658886229832
