"","V1"
"y",1
"Y",1.21358156530006
"Y",1.77670187121924
"Y",2.12783057432924
"Y",2.01197976594396
"Y",2.00271707440847
"Y",1.98091491081371
"Y",2.91771225175712
"Y",2.60783493598571
"Y",1.71261729867758
"Y",1.71376781153236
"Y",1.84973273330528
"Y",2.0896796976644
"Y",2.30295630214744
"Y",2.17488138943587
"Y",1.33273934800845
"Y",1.1191615303401
"Y",1.19281470339386
"Y",1.03690928653867
"Y",1.14530534040708
"Y",1.09463175409916
"Y",1.29088307814077
"Y",1.15464543017463
"Y",0.577020591367985
"Y",0.241484868932847
"Y",-0.271464254487751
"Y",1.76819456524759
"Y",2.1827844106751
"Y",2.53763768085691
"Y",2.68848658720614
"Y",3.03027791671931
"Y",2.82755486588787
"Y",2.75485690653158
"Y",2.80423054153062
"Y",3.30969301180074
"Y",3.40405734803391
"Y",3.22142821691139
"Y",3.3855001251891
"Y",3.38901553430139
"Y",3.46547751939121
"Y",3.69652054749508
"Y",4.09015775564898
"Y",5.44200515528136
"Y",4.96185459453033
"Y",4.51222112651906
"Y",4.49890336959787
"Y",4.82230430178223
"Y",4.67143377782761
"Y",4.29684309286161
"Y",4.06923918410167
"Y",4.12685082809644
"Y",4.50701062982612
"Y",4.78857825687956
"Y",4.39999743157308
"Y",4.66543873872325
"Y",4.56347829419021
"Y",4.68883860444989
"Y",4.67469590392119
"Y",4.56702441245727
"Y",4.61051551277643
"Y",4.86573722420636
"Y",4.63329430518207
"Y",4.30683779604264
"Y",4.59338782151394
"Y",4.70769760901104
"Y",4.74093360485952
"Y",5.59333314187917
"Y",5.76600081295328
"Y",6.65862475718054
"Y",6.13174470143272
"Y",6.41486066637113
"Y",6.54276574769011
"Y",7.36606229512744
"Y",7.31531000954734
"Y",7.33707909349279
"Y",7.07331460230228
"Y",7.00418546613936
"Y",6.35050067665748
"Y",6.52769906996248
"Y",6.53416861737036
"Y",6.86479589371065
"Y",6.4117639913497
"Y",6.46354783732999
"Y",6.61989661733125
"Y",6.34517872775286
"Y",6.34746292227401
"Y",6.63750609147881
"Y",6.3118758422611
"Y",5.83770262502603
"Y",6.02926819846715
"Y",5.16163958440322
"Y",6.98808452915322
"Y",6.95424875732062
"Y",6.40873225456892
"Y",6.73528284515866
"Y",6.60095117140502
"Y",6.73055497929409
"Y",6.7643191752838
"Y",6.74682387832925
"Y",7.22803693028737
"Y",7.11822733329691
"Y",7.02232259498965
"Y",7.31586875537055
"Y",7.03586290873136
"Y",6.99571932970363
"Y",6.3380323214421
"Y",6.23817726176621
"Y",6.40025123722529
"Y",6.63927211156621
"Y",6.65381927200584
"Y",6.26409251003991
"Y",6.52946870804301
"Y",6.09510239866553
"Y",5.8488229124053
"Y",5.90221218011343
"Y",5.632290122391
"Y",6.12306818071547
"Y",5.80719164039403
"Y",6.61895227183497
"Y",6.60816570395237
"Y",6.57854557406523
"Y",6.42598504684158
"Y",7.00017186547251
"Y",6.98287049461956
"Y",6.99230462426586
"Y",6.86973684925662
"Y",7.37045359890956
"Y",8.56083921011743
"Y",9.29416717444358
"Y",9.16559159913232
"Y",9.29398766110675
"Y",9.31055428897643
"Y",8.68379046085274
"Y",8.97732952479767
"Y",8.69447067758422
"Y",7.85179022876001
"Y",7.70427716964043
"Y",8.05514333548467
"Y",8.48124164448899
"Y",9.27459797445108
"Y",9.54898932003578
"Y",9.77938130149422
"Y",9.76366115618078
"Y",10.1480704840195
"Y",10.6440472078023
"Y",10.8446064599879
"Y",11.2460661093373
"Y",11.4091841445234
"Y",11.5513126992991
"Y",11.1328354561525
"Y",10.6456083103406
