"","V1"
"y",1
"Y",1.35378807438702
"Y",1.44828357506623
"Y",1.51158975206891
"Y",1.74922117317801
"Y",1.84784213514364
"Y",2.12073423009329
"Y",2.16656538676296
"Y",1.82654217589955
"Y",2.36664563022487
"Y",2.24146197025164
"Y",2.23987015961158
"Y",2.23308740544646
"Y",2.53185516100876
"Y",2.85045299126948
"Y",2.82761806480319
"Y",3.14883364992252
"Y",3.40228898064032
"Y",3.25115343898879
"Y",3.72298137971377
"Y",3.88407839472026
"Y",4.22219077422696
"Y",4.9596881768743
"Y",4.56256543393167
"Y",4.36164832005549
"Y",4.64401766489254
"Y",4.40479613966105
"Y",3.6236045218059
"Y",3.83083232210422
"Y",3.81098148005046
"Y",4.02467990275991
"Y",4.6022486429811
"Y",4.70706070157639
"Y",4.80943664347103
"Y",4.84008770193813
"Y",4.89244241056247
"Y",4.36684930422018
"Y",4.76762874136945
"Y",4.80401768431764
"Y",4.54535335230918
"Y",4.10415293300999
"Y",4.07421650260016
"Y",3.74283295014352
"Y",3.79408191464499
"Y",3.93115973292563
"Y",3.88290414896978
"Y",3.53422415430682
"Y",3.75264726982506
"Y",4.0357992354946
"Y",4.36863073990114
"Y",4.22336598427209
"Y",4.39478449651987
"Y",4.53468742751496
"Y",4.02963903599709
"Y",4.3895325512327
"Y",4.46422302393557
"Y",4.27679317253371
"Y",3.68501058152567
"Y",3.07514016863787
"Y",3.6780858097518
"Y",4.44166283817201
"Y",4.65520052529569
"Y",6.1132360747988
"Y",5.85937448561444
"Y",6.03131808426128
"Y",6.48323615066474
"Y",6.20827263314045
"Y",6.22653521737775
"Y",6.03601564752617
"Y",6.87184103571613
"Y",6.85261804858166
"Y",7.61830037549515
"Y",7.68718579303544
"Y",7.86985018893139
"Y",8.00108597493311
"Y",7.50447857318327
"Y",7.57190657576548
"Y",7.57631484903331
"Y",7.40609519948195
"Y",7.39835247044224
"Y",6.93908717562895
"Y",6.92954273689538
"Y",7.25939542219743
"Y",7.51527217401049
"Y",7.56747011885808
"Y",6.96397101990324
"Y",7.33481870193771
"Y",7.25412450286191
"Y",6.86686115828895
"Y",7.1255072310779
"Y",7.35843592614711
"Y",7.1873365790678
"Y",7.71284214261767
"Y",7.67946223270784
"Y",8.1200986996326
"Y",8.8426783686079
"Y",9.06043666948021
"Y",9.12497368187863
"Y",8.77980543778263
"Y",8.99444273254878
"Y",9.22844840561829
"Y",9.87482126773799
"Y",10.304721946838
"Y",10.127967267029
"Y",9.43139228189451
"Y",8.80085719723744
"Y",8.9933565320883
"Y",8.88645590651785
"Y",8.97602231069671
"Y",9.21116520438787
"Y",9.13310167257455
"Y",8.82557917628826
"Y",9.25484242584593
"Y",8.98035959265653
"Y",9.08778488200819
"Y",9.52718488093005
"Y",9.3629089184793
"Y",9.55073213702089
"Y",9.2152362937353
"Y",9.4650547214638
"Y",9.06102736305563
"Y",9.32894123804516
"Y",9.55181200733464
"Y",9.50984053971503
"Y",9.26614541598915
"Y",9.06113757926641
"Y",9.83466614429516
"Y",9.77879503648123
"Y",9.61143108497877
"Y",9.42650301154505
"Y",9.08744997628855
"Y",9.0067901290725
"Y",9.12379944632722
"Y",9.05207869782844
"Y",9.10859525306455
"Y",9.91950554552426
"Y",10.2727775243865
"Y",9.64303373496651
"Y",10.0674789073327
"Y",9.51597627533157
"Y",9.7243917362468
"Y",9.01010207518431
"Y",9.44995980078854
"Y",9.35004842474714
"Y",9.78686768170647
"Y",9.43048834591707
"Y",9.45380384596665
"Y",9.35070844113653
"Y",9.25471217050571
"Y",8.42488492440226
"Y",8.6785963618827
