"","V1"
"y",1
"Y",1.81202667075358
"Y",2.12890941908112
"Y",1.77346923874523
"Y",1.52019841839337
"Y",1.75496518981884
"Y",2.08601624320626
"Y",2.11162949000795
"Y",2.29911417577426
"Y",1.67032281542198
"Y",1.90295956092817
"Y",1.93900017494631
"Y",1.86374280529579
"Y",1.94711719433981
"Y",2.03017616212731
"Y",1.80186549455319
"Y",2.79746397454564
"Y",3.79736028036207
"Y",3.82581080057967
"Y",4.24516787782446
"Y",3.3130775665201
"Y",3.28272494822815
"Y",2.95849729975712
"Y",3.40790226424523
"Y",3.45071259921072
"Y",3.558665617073
"Y",3.94649808973671
"Y",3.83423892706289
"Y",4.68670976385295
"Y",5.09306883756322
"Y",5.47591662826107
"Y",5.67955546822224
"Y",4.94516236892885
"Y",5.38139143229137
"Y",5.2872901774382
"Y",5.25987977814098
"Y",4.52067841475289
"Y",4.80100234392234
"Y",4.45616590212533
"Y",4.75394249643274
"Y",4.11550049270145
"Y",4.09223248030245
"Y",2.82161609844378
"Y",3.07776738116352
"Y",2.76569361237115
"Y",2.76454430713526
"Y",2.85037600605781
"Y",2.88377827869874
"Y",2.75325961982033
"Y",1.97907406040531
"Y",2.01855993475929
"Y",2.13713593239342
"Y",2.12537675702066
"Y",2.44577173246736
"Y",2.94159995776934
"Y",2.31694624492184
"Y",2.74470437818402
"Y",2.70124559994978
"Y",4.0651256729718
"Y",3.63927348203135
"Y",3.73441871788733
"Y",3.86246250297275
"Y",4.41817413848656
"Y",3.90337656027476
"Y",3.13167496150689
"Y",3.37522813567501
"Y",3.20409254028788
"Y",3.26744926068686
"Y",3.53536216136583
"Y",3.74322386731767
"Y",3.91253927689059
"Y",3.96736398550289
"Y",4.09904840968341
"Y",4.72391522952643
"Y",4.85024912953279
"Y",4.71618703083993
"Y",5.49475155275847
"Y",4.8288133742812
"Y",5.22005915434257
"Y",5.32605632694079
"Y",5.34492459593636
"Y",5.58712286741023
"Y",5.8018750163117
"Y",6.12650196927305
"Y",6.42870330522693
"Y",7.20648192716496
"Y",5.97464229431807
"Y",5.96994030147134
"Y",5.82577438337687
"Y",5.78183262388534
"Y",6.04912959420111
"Y",6.15162728689631
"Y",6.42806194099133
"Y",6.46729288861557
"Y",6.1335345586719
"Y",6.4919267405843
"Y",7.12626455865763
"Y",7.85596132236448
"Y",7.92076718326642
"Y",8.07521757069957
"Y",8.28323884627618
"Y",8.23079899652627
"Y",8.67197726434684
"Y",8.89700725812024
"Y",8.91806502084861
"Y",9.83412031919836
"Y",9.85539212698079
"Y",9.96717110157282
"Y",10.1345739159729
"Y",10.7526921955237
"Y",11.6087334721095
"Y",11.7249111127831
"Y",11.9051365865415
"Y",11.8959836738314
"Y",11.4418944961241
"Y",11.5515852317693
"Y",12.0709963881442
"Y",11.9050014348835
"Y",11.4512065060199
"Y",11.0417223446801
"Y",11.7694874531221
"Y",12.0719520769555
"Y",12.5876169566101
"Y",12.6855327464032
"Y",12.8232986109404
"Y",13.3626288763977
"Y",13.5092523604763
"Y",13.4704292299635
"Y",13.8654797806754
"Y",13.7483719216633
"Y",14.0422472060461
"Y",14.0064033244911
"Y",14.4702840317571
"Y",14.5173281027935
"Y",14.8633844064433
"Y",14.747358382446
"Y",14.5256097712719
"Y",14.8640245292366
"Y",14.8379219536151
"Y",15.0556629488422
"Y",16.3060990979111
"Y",16.2747858539687
"Y",16.4964709951941
"Y",16.4722480930433
"Y",16.2228287333637
"Y",16.6216362053345
"Y",16.7374307018679
"Y",16.7175501270471
"Y",16.7348740447712
"Y",16.6656179933726
"Y",17.1616159674033
