"","V1"
"y",1
"Y",1.33478087937077
"Y",1.85284251617092
"Y",2.11693265114464
"Y",2.23788000052292
"Y",2.22181995475545
"Y",1.93940950955509
"Y",3.00696461706971
"Y",2.80290843734113
"Y",2.52420710274442
"Y",3.13026820013993
"Y",3.24992237466358
"Y",3.43154270766897
"Y",3.34336222290476
"Y",3.60504814967012
"Y",3.8078468916595
"Y",3.74476763090666
"Y",3.99881524512263
"Y",4.02391095593417
"Y",4.29546636007644
"Y",3.92449221140302
"Y",4.2802894386934
"Y",4.40284217712761
"Y",4.46614217030575
"Y",5.81053288908523
"Y",6.13939805336183
"Y",6.23700667065177
"Y",6.89549770514668
"Y",6.91511921769972
"Y",7.13927400431038
"Y",7.06597744511723
"Y",7.09838010893773
"Y",7.31115477733362
"Y",7.72123593751998
"Y",8.16488850562368
"Y",7.93162724587149
"Y",7.93043864080791
"Y",8.23808717769672
"Y",8.95987806288432
"Y",9.23325040941165
"Y",8.81792882263359
"Y",8.8927682185102
"Y",8.60029828815728
"Y",8.48667075825517
"Y",7.64801731126771
"Y",7.47360366002188
"Y",7.38211488555703
"Y",7.77947769645756
"Y",6.98559794656399
"Y",6.99566444155088
"Y",7.11267231484308
"Y",6.57335926667041
"Y",7.04937639064279
"Y",6.99079032295528
"Y",6.96966125805697
"Y",7.86588174379086
"Y",8.31647630851487
"Y",8.55209375672711
"Y",8.34930264493974
"Y",7.82834386544573
"Y",7.8624224672986
"Y",7.9210136231526
"Y",8.30545628892104
"Y",8.35300667131772
"Y",8.40355702578697
"Y",8.74480624511203
"Y",8.77144138213683
"Y",8.80450039641471
"Y",8.97258843382781
"Y",9.50939497783854
"Y",9.60832870969341
"Y",9.69333386652043
"Y",10.0389566203945
"Y",10.3674650870055
"Y",10.3784561180778
"Y",10.4146117607241
"Y",10.2650604346537
"Y",11.4472680579204
"Y",11.2404026850235
"Y",12.3860967606812
"Y",12.7107829138254
"Y",12.81116171331
"Y",12.3118946473995
"Y",11.6203403441117
"Y",11.3758200658109
"Y",11.2463727341391
"Y",11.4629542601993
"Y",11.5310466539514
"Y",12.2362345431509
"Y",11.9803992809098
"Y",12.2892494139533
"Y",13.0309740731373
"Y",12.806667537919
"Y",12.590114237732
"Y",13.0232323211387
"Y",13.0765160080005
"Y",13.4280987741562
"Y",13.7666334715319
"Y",13.5539571670824
"Y",14.7329600282771
"Y",14.100798637159
"Y",14.0882870455013
"Y",14.3793275703193
"Y",14.1130002509228
"Y",14.0336723947606
"Y",14.2469892886669
"Y",13.5148998828633
"Y",13.8205567679039
"Y",13.6164222210532
"Y",13.4432314480367
"Y",14.2626540865523
"Y",14.4834688058357
"Y",14.874704142565
"Y",14.441962682966
"Y",13.9183313027395
"Y",14.341616830076
"Y",14.4560820735672
"Y",14.5159365987808
"Y",15.0008598516751
"Y",14.22967537973
"Y",15.3638431658607
"Y",14.0416777016355
"Y",13.4434629116856
"Y",14.0699378802082
"Y",13.0325263489519
"Y",12.8651569392668
"Y",12.6476490500932
"Y",13.5471017235435
"Y",13.7800926951513
"Y",13.8110153663823
"Y",14.2135073488159
"Y",13.9848999846489
"Y",14.4754294629498
"Y",14.2275501533236
"Y",14.0775890135891
"Y",14.0341205851821
"Y",13.9925106348381
"Y",13.6274024916732
"Y",13.3456311306776
"Y",13.802994795625
"Y",13.8425045965638
"Y",13.5455433572493
"Y",13.860184786917
"Y",13.6548176620752
"Y",14.2925715289579
"Y",14.6405380713621
"Y",14.4117432867281
"Y",14.7308647797168
"Y",14.9890364887338
"Y",15.1958278432472
"Y",15.3433028619555
