"","V1"
"y",1
"Y",0.40973271766507
"Y",0.50841182339895
"Y",1.02671917878384
"Y",1.62853453362227
"Y",2.64124306350421
"Y",2.147940682504
"Y",2.51417993868983
"Y",2.37953826419357
"Y",2.5429138391436
"Y",2.07725813001569
"Y",2.216140226477
"Y",2.54458430789017
"Y",2.6695427939247
"Y",2.35155298405677
"Y",3.10898509497521
"Y",3.10194098385361
"Y",3.31869536231772
"Y",3.44001046021692
"Y",3.19406316687499
"Y",3.65990402623984
"Y",3.85402547765999
"Y",4.59937800703727
"Y",4.69142068001372
"Y",4.77361531136199
"Y",5.53979406334509
"Y",5.54199095091372
"Y",6.07965658437852
"Y",6.43417920106365
"Y",6.50520243391418
"Y",6.85343542792692
"Y",7.00199807661078
"Y",7.63335979127807
"Y",7.75146912796562
"Y",7.8452228785823
"Y",8.01755709604419
"Y",7.90413241236315
"Y",8.14029241801312
"Y",8.47782161899056
"Y",8.46664374846423
"Y",8.92702938670063
"Y",9.14411762335319
"Y",9.08192003306865
"Y",9.58499584040293
"Y",9.59863294181178
"Y",9.64769270852317
"Y",10.1114441891274
"Y",9.91661862012498
"Y",10.0271824621702
"Y",9.99123496209089
"Y",9.96178508103897
"Y",10.1395389072376
"Y",10.4117273749969
"Y",10.5427436579478
"Y",10.1424480166995
"Y",10.6357936089992
"Y",10.8257363611444
"Y",10.8208117574022
"Y",10.8568477047369
"Y",10.9330034564385
"Y",11.7237602015645
"Y",11.7459426787756
"Y",11.9908186541234
"Y",12.2151694255329
"Y",12.2541108611619
"Y",12.5762644525931
"Y",12.86858014992
"Y",12.8311515351336
"Y",12.8349816799865
"Y",12.6333054414135
"Y",13.4458268644227
"Y",13.9625110935042
"Y",14.2193934283476
"Y",14.3121768607608
"Y",14.1320543950687
"Y",13.6288100288939
"Y",14.0103218975497
"Y",14.3229613764995
"Y",14.3997768460375
"Y",14.8380125339675
"Y",14.0159326635485
"Y",13.691735573529
"Y",13.5890005648692
"Y",13.8497769758463
"Y",14.7009374311666
"Y",15.2589397474973
"Y",14.8522436016114
"Y",14.8648926532742
"Y",15.3945790964168
"Y",15.3063755996721
"Y",15.8357463750636
"Y",16.3590394106129
"Y",16.5473169358646
"Y",16.4660873133307
"Y",17.1535945994417
"Y",17.4022900849535
"Y",17.9938100554318
"Y",18.9742772664152
"Y",19.2061426264015
"Y",19.2476193902716
"Y",20.0111951578884
"Y",20.8944921649564
"Y",21.2191451162967
"Y",21.4161322627904
"Y",20.4400223843281
"Y",20.9220438398254
"Y",20.6557293854014
"Y",21.510418083557
"Y",22.2823128115049
"Y",22.2379546960167
"Y",22.2527346088142
"Y",22.076500497519
"Y",22.0516845421953
"Y",21.6312403234015
"Y",21.7947771546027
"Y",23.028673162234
"Y",22.9481181036809
"Y",23.0655728777731
"Y",23.1070335724777
"Y",22.8214646845256
"Y",22.7982132982455
"Y",23.5174075191335
"Y",23.4980943876406
"Y",23.0812880630499
"Y",22.2876699331716
"Y",22.2200390349854
"Y",22.382945829268
"Y",22.533126744414
"Y",22.5809588785214
"Y",22.798824265792
"Y",23.2669071169248
"Y",23.5945140337142
"Y",24.9465354174406
"Y",25.1216111126935
"Y",25.6545836513937
"Y",25.2791701872639
"Y",24.2670672347469
"Y",22.744520799143
"Y",23.3933130298845
"Y",22.8426647650285
"Y",22.5976093699509
"Y",22.0338489851428
"Y",22.064628291532
"Y",21.9739134388134
"Y",22.1410077667592
"Y",21.9446433183378
"Y",22.5782480963172
"Y",22.1700584174361
"Y",22.0399104488281
"Y",22.0101377516611
"Y",21.3354101770994
