"","V1"
"y",1
"Y",1.12134796784103
"Y",1.13841181322951
"Y",0.696074338036366
"Y",0.739089066480824
"Y",0.441584015471208
"Y",0.884402621167458
"Y",1.86318457597198
"Y",1.54206105770937
"Y",1.44509050043046
"Y",1.80657393001791
"Y",2.25002274107318
"Y",2.22617449875123
"Y",2.13398369060131
"Y",2.37246098315745
"Y",3.62842129529921
"Y",4.26072174226032
"Y",4.39009216993793
"Y",4.79374864332997
"Y",5.22283195096637
"Y",5.36164148212236
"Y",5.07000567575224
"Y",5.1053156640968
"Y",5.19126374516284
"Y",4.99121558124245
"Y",5.0660142543012
"Y",5.44479906276036
"Y",5.13071953651076
"Y",5.27391718808663
"Y",5.62282284739808
"Y",5.54045150696405
"Y",5.70361687504482
"Y",5.58640432448982
"Y",5.98238534571605
"Y",6.05480355445548
"Y",6.31570477818268
"Y",7.06070569303035
"Y",6.89872073815591
"Y",6.63839632969881
"Y",7.03113215702855
"Y",7.20433888751483
"Y",7.74544986402214
"Y",8.14335311154777
"Y",8.3344644941457
"Y",8.31931014819341
"Y",7.91675243634062
"Y",7.71277758056309
"Y",7.41339448007849
"Y",6.95562234658837
"Y",7.32505481635068
"Y",7.70353517537918
"Y",7.9899105190173
"Y",8.85354563770352
"Y",8.77090134731829
"Y",9.0906443629082
"Y",9.15930125691306
"Y",8.98967297573914
"Y",9.00521358167339
"Y",9.28666581757427
"Y",8.73248738609514
"Y",8.89497090073698
"Y",8.60368580621621
"Y",8.81121642237416
"Y",7.86323902421492
"Y",7.83866525963581
"Y",8.34737136577842
"Y",8.44490666187021
"Y",8.36094396458415
"Y",8.30348173142777
"Y",7.61267912994486
"Y",7.71275165801444
"Y",7.83380090809724
"Y",8.13477475203251
"Y",7.68818794464412
"Y",7.7144596265028
"Y",7.84767400933059
"Y",8.00233823100827
"Y",7.93648949225035
"Y",8.2417383393029
"Y",8.18765948966746
"Y",8.41159028456705
"Y",8.57866117806353
"Y",8.58742591846846
"Y",8.86531774579451
"Y",8.88181705102403
"Y",8.46274831128618
"Y",8.359839640424
"Y",7.7141122939088
"Y",7.7422353364407
"Y",7.39822937399029
"Y",7.01279015852351
"Y",7.25767225535977
"Y",7.1334084427847
"Y",7.01083146525303
"Y",7.7423188359089
"Y",7.51329703829576
"Y",7.20352913126466
"Y",7.40538421551089
"Y",7.36589581564385
"Y",7.56683993165722
"Y",7.90374855834036
"Y",8.58327056998843
"Y",8.65778925629213
"Y",9.39945440515335
"Y",9.84263290459352
"Y",9.96894364433329
"Y",10.0245650980849
"Y",10.4163902389105
"Y",10.2596664776893
"Y",9.70596734363322
"Y",10.0508136108194
"Y",10.3384193379304
"Y",10.2690229964314
"Y",10.6120945814097
"Y",10.4472159873107
"Y",11.5727319663551
"Y",11.4151080950665
"Y",11.6480710867453
"Y",11.5321034552247
"Y",11.5123001676853
"Y",11.4582601744477
"Y",12.8702533377223
"Y",12.9979417030446
"Y",12.8547746073219
"Y",12.0957023539779
"Y",10.6083836647369
"Y",11.1403120897357
"Y",11.0007703006375
"Y",11.0622280345809
"Y",10.5971965053091
"Y",11.8179118643351
"Y",12.1536507245731
"Y",11.5087042035991
"Y",11.7547025382794
"Y",11.7777522462515
"Y",11.6069699436228
"Y",10.9497695392525
"Y",11.0551256980069
"Y",11.9637902625979
"Y",12.4245298533558
"Y",12.561048408412
"Y",12.5585682112272
"Y",12.4977790046434
"Y",12.1482706772969
"Y",11.5655859396516
"Y",11.1391604063321
"Y",11.3075767362227
"Y",11.5815050399672
"Y",11.7477304076112
"Y",11.7289494491497
"Y",11.4660338874562
