"","V1"
"y",1
"Y",0.748541559527377
"Y",0.612761691628337
"Y",0.648134166070735
"Y",0.689371733612537
"Y",-1.28891454756655
"Y",-1.17313252586692
"Y",-1.0394519934026
"Y",-0.364974780990223
"Y",-0.36490024635543
"Y",-0.417250154018077
"Y",-0.0306266090208138
"Y",-0.174181346037709
"Y",0.237681085950213
"Y",-0.00423360352804936
"Y",0.105177305938566
"Y",1.83753418716982
"Y",1.55149955364709
"Y",2.08062027178633
"Y",2.15166535033354
"Y",1.28101629086547
"Y",0.853623517785128
"Y",0.546575825557526
"Y",1.98177120937991
"Y",2.19277228836488
"Y",1.86164871388793
"Y",1.74610896129501
"Y",1.47542731268329
"Y",1.96949924682116
"Y",2.06361547508004
"Y",2.39407762460069
"Y",2.57482687508979
"Y",2.71080514738672
"Y",2.66077397448581
"Y",2.42223002205493
"Y",2.12022488765612
"Y",2.28664983438722
"Y",2.36638572933215
"Y",2.25521609411322
"Y",2.89711937522488
"Y",3.33242492151256
"Y",4.12373731481208
"Y",4.68368983248153
"Y",4.56426140120288
"Y",4.17305042121379
"Y",4.22645557070311
"Y",4.20695592468225
"Y",4.08339398129028
"Y",4.26368712058397
"Y",3.8416953607912
"Y",4.29744141212682
"Y",4.52030729051427
"Y",5.26367791154266
"Y",5.77089161159041
"Y",5.13440993333088
"Y",5.24178856457632
"Y",4.42224968730867
"Y",4.5743817947299
"Y",4.19527595029029
"Y",3.63192041476979
"Y",4.08266076981265
"Y",4.38492117159141
"Y",4.84266743734003
"Y",4.89245291978611
"Y",4.90088525897618
"Y",4.63759183742851
"Y",5.00037512446821
"Y",4.93099324323721
"Y",5.24477789556498
"Y",6.01458362862564
"Y",5.41009245791467
"Y",5.46568942391744
"Y",5.55041289911971
"Y",5.75619255530108
"Y",5.6105374085099
"Y",6.35315115648869
"Y",6.52472247585237
"Y",6.66863975103999
"Y",7.52836753663754
"Y",7.78012277370995
"Y",7.86992700169083
"Y",7.74204688977424
"Y",7.65157056726709
"Y",7.93267641527986
"Y",8.19329525082298
"Y",9.00249659725972
"Y",9.19861478761416
"Y",9.81249077300596
"Y",9.41702992236851
"Y",9.9936663497237
"Y",9.64755686456066
"Y",9.55345663101071
"Y",9.76340040183812
"Y",11.0197898780687
"Y",11.4587614621005
"Y",11.748378422593
"Y",11.6284680706267
"Y",12.2123578507913
"Y",12.0381112208869
"Y",12.339033282476
"Y",12.4189388070503
"Y",12.2396436475875
"Y",12.9014392527554
"Y",12.6489640290305
"Y",13.029834100076
"Y",12.8807473928318
"Y",13.5030965742283
"Y",13.7122505972903
"Y",13.5528075301782
"Y",13.143894558796
"Y",13.2186584699774
"Y",13.147876162624
"Y",13.5432092531253
"Y",13.672442289085
"Y",13.9930840763482
"Y",14.4083047277068
"Y",14.7303057652257
"Y",14.8972905518174
"Y",14.8878151749449
"Y",15.0355986057813
"Y",14.8975397436589
"Y",15.8943581668974
"Y",15.4928134934679
"Y",15.7331544197906
"Y",15.883356224185
"Y",15.9342942241313
"Y",15.6192692043518
"Y",15.4438872327021
"Y",15.372458106163
"Y",15.4099612490138
"Y",15.3179248023471
"Y",15.5478569076776
"Y",16.5690750084437
"Y",16.8683659861893
"Y",17.1211224645505
"Y",17.5814750947097
"Y",17.5010192087513
"Y",17.5503006603805
"Y",17.416582898536
"Y",17.5581520304868
"Y",17.2773705901636
"Y",17.1205450825182
"Y",17.6272292824908
"Y",17.8987052387477
"Y",17.3022722113682
"Y",17.692871118672
"Y",17.6577754986049
"Y",17.6739906347071
"Y",17.589300139094
"Y",17.7862603688896
"Y",17.7281992507896
