"","V1"
"y",1
"Y",1.00627146485401
"Y",1.16106630312643
"Y",0.663995634129687
"Y",0.741893176287952
"Y",1.49733754669284
"Y",2.80138354348302
"Y",2.80885452798955
"Y",2.70513882276328
"Y",2.93234939880894
"Y",3.76804834608452
"Y",3.70351622297621
"Y",3.26571182102646
"Y",3.72179372389941
"Y",3.38224837625295
"Y",4.51502525670684
"Y",4.94118022247422
"Y",5.84948069920384
"Y",6.13322112980747
"Y",5.73140308773673
"Y",6.06379603753494
"Y",5.860555177713
"Y",5.78235511973204
"Y",5.91861426937398
"Y",6.35545259808217
"Y",5.82518720727765
"Y",7.2475705700996
"Y",6.9429805822452
"Y",6.74129571592285
"Y",7.47738100700607
"Y",7.17079789720916
"Y",7.4498849917722
"Y",7.64068314557845
"Y",8.25524661604999
"Y",8.11727661734553
"Y",7.99259165542485
"Y",7.96991718906881
"Y",8.14074576909705
"Y",8.62324068043265
"Y",8.66136706783869
"Y",8.84583784568757
"Y",9.12934841264388
"Y",9.71198120226107
"Y",9.96612263010704
"Y",10.2277492052564
"Y",9.95364843483819
"Y",10.0816851719009
"Y",9.92607644823081
"Y",10.0842089101613
"Y",10.3775706865883
"Y",10.7083778196428
"Y",10.723067661904
"Y",10.5735088403341
"Y",12.4340613329285
"Y",12.4668553853158
"Y",12.3647596664035
"Y",13.3862580057973
"Y",13.4486358506811
"Y",13.5303141401321
"Y",13.1556626397995
"Y",14.1612076560677
"Y",14.4575989904992
"Y",14.5645247236561
"Y",14.5905430444592
"Y",14.8954660143264
"Y",14.8681742606147
"Y",15.0689795120789
"Y",14.7604493693705
"Y",15.0997367552309
"Y",14.6012100042869
"Y",14.7434012733965
"Y",14.8820186257831
"Y",14.6537482168278
"Y",14.5697643991588
"Y",14.0186718087906
"Y",13.257744607643
"Y",13.284595314335
"Y",13.8646255809472
"Y",14.2581400687879
"Y",15.0665250430728
"Y",15.2502211169949
"Y",15.4721944607481
"Y",15.6346674713303
"Y",15.7010989711008
"Y",15.9316355536348
"Y",16.3541563001712
"Y",16.7888114299471
"Y",16.6530898436123
"Y",16.4710761349741
"Y",17.3893167166144
"Y",17.3556247018163
"Y",17.4249788020467
"Y",16.6826146586889
"Y",17.0318010128105
"Y",16.8978522268987
"Y",17.291019726257
"Y",17.7031558120075
"Y",17.4548836039793
"Y",17.4272155879334
"Y",17.4350978691774
"Y",17.8360975740461
"Y",17.9075971614345
"Y",17.3547736485151
"Y",17.8951433390709
"Y",17.8719344783998
"Y",17.5867069117499
"Y",17.6808976503093
"Y",17.9226250832684
"Y",17.7968211243979
"Y",17.4180032057171
"Y",17.3712496935328
"Y",17.0124071120528
"Y",16.7795559697863
"Y",16.59686619001
"Y",16.5699992355001
"Y",16.0222133227596
"Y",16.2624129623423
"Y",16.2056607701025
"Y",16.5012306163347
"Y",16.646521405195
"Y",17.247121028991
"Y",17.2063301418969
"Y",16.8101683950286
"Y",16.527549292255
"Y",16.7503664697824
"Y",17.1313748782093
"Y",16.5745747134298
"Y",16.0163606225721
"Y",16.1452847673241
"Y",16.9090733640648
"Y",15.7293618586653
"Y",16.3637517844461
"Y",16.6762067075203
"Y",16.6696563832478
"Y",16.827282013457
"Y",17.1311802802099
"Y",17.0570967898708
"Y",17.5166899474682
"Y",18.0796623417568
"Y",18.1935400542181
"Y",18.5163839075835
"Y",18.8012206264238
"Y",18.20761460924
"Y",18.3180121158173
"Y",17.3344788637303
"Y",17.1591476534416
"Y",17.1123544432347
"Y",17.5594072179396
"Y",17.9919079945078
"Y",18.4085560986492
"Y",18.1575336895382
