"","V1"
"y",1
"Y",1.33101336835943
"Y",1.6501189097499
"Y",1.59091731483563
"Y",1.25509242916825
"Y",1.35069115685744
"Y",1.75611261418242
"Y",1.89855369055842
"Y",2.40593247636401
"Y",2.51622414201984
"Y",3.08990654519337
"Y",2.80559737215749
"Y",3.27993660054545
"Y",3.80800475334933
"Y",4.30409352016427
"Y",4.75351138684583
"Y",5.04840056958863
"Y",4.97798393807716
"Y",5.01750752879295
"Y",5.19852311610155
"Y",5.50487202475988
"Y",5.83810773863961
"Y",6.497264736037
"Y",6.63257755385483
"Y",6.57375409708856
"Y",6.57066267401491
"Y",7.04335823389113
"Y",7.01435281808096
"Y",6.69068060323531
"Y",7.49225908880403
"Y",7.90985628892473
"Y",8.06303744524073
"Y",8.53270650637357
"Y",8.76672598041832
"Y",8.86424489078311
"Y",9.00022219132469
"Y",9.33219885552978
"Y",9.77469453467076
"Y",10.6385702500227
"Y",10.2617672395594
"Y",10.0925448208587
"Y",10.058131929996
"Y",10.2795270229599
"Y",11.0466503576082
"Y",11.7412609669883
"Y",12.092418417205
"Y",12.1921208877342
"Y",11.9242756041031
"Y",12.2437240675548
"Y",12.493135057446
"Y",12.3467676616596
"Y",11.608857488906
"Y",11.8325620133095
"Y",11.7817107775599
"Y",11.3596318868313
"Y",11.5231642408407
"Y",11.8268082805189
"Y",12.2776281405512
"Y",12.4434665566574
"Y",12.5305668317731
"Y",12.723520038083
"Y",13.4155504599879
"Y",14.4814576547756
"Y",14.7053708565716
"Y",14.8742515732445
"Y",15.0493024250573
"Y",16.0685972064091
"Y",16.2977017963523
"Y",16.4564257481146
"Y",16.8444658876731
"Y",16.8705042936285
"Y",16.6550955280112
"Y",16.7139486122255
"Y",17.0296646635267
"Y",16.2909686351851
"Y",17.1092862127962
"Y",17.5991177227504
"Y",18.1013654568734
"Y",17.498776741988
"Y",17.4697214763448
"Y",18.3392371390311
"Y",18.4563362240583
"Y",19.0528908204018
"Y",18.7994563235236
"Y",18.4575667667862
"Y",18.6711529516004
"Y",18.8311671684895
"Y",19.0132172937384
"Y",18.7335148249814
"Y",18.4599705856952
"Y",18.6255481168623
"Y",17.6608333966713
"Y",16.5440800988884
"Y",17.2468088330194
"Y",17.665034914526
"Y",17.5404851260371
"Y",17.501973277209
"Y",17.9885963916143
"Y",17.7784825148268
"Y",17.8789341255474
"Y",18.5129925227577
"Y",18.9361768863935
"Y",18.4387591268062
"Y",17.6360651197187
"Y",17.2495686979918
"Y",17.3403756866663
"Y",17.9796158714765
"Y",18.0828223413881
"Y",18.08013527398
"Y",18.1454736160629
"Y",18.2234251727092
"Y",18.3577483895846
"Y",19.2455887233271
"Y",19.0498657030501
"Y",19.3810349390175
"Y",19.8818878961615
"Y",20.0648962989586
"Y",20.2856675594192
"Y",20.354916376979
"Y",20.3576204727867
"Y",20.2311708908757
"Y",21.2442225413743
"Y",20.6240459061141
"Y",20.8806737182302
"Y",20.5330298656083
"Y",20.6084759041689
"Y",21.8738720823195
"Y",22.2047802152941
"Y",22.4212634057075
"Y",22.7159635295533
"Y",22.9013899607873
"Y",23.1120393256699
"Y",22.9846776584366
"Y",22.8893364480983
"Y",22.6946563539691
"Y",23.1753734313248
"Y",23.811699651491
"Y",23.9837042880534
"Y",25.0879346172644
"Y",24.617542098543
"Y",25.5804776071051
"Y",25.4762822192185
"Y",25.1517538895875
"Y",25.5000828470984
"Y",24.5385263806401
"Y",24.6022397380276
"Y",24.6492091153055
"Y",23.4807979666371
"Y",23.6213951046989
"Y",23.4643277182753
"Y",23.3816088708747
