"","V1"
"y",1
"Y",0.553600096440263
"Y",0.607308393590335
"Y",0.924514688476606
"Y",2.07722296667602
"Y",2.49767672277261
"Y",2.63753111286622
"Y",2.66087822976221
"Y",2.5041656603945
"Y",3.32390186504539
"Y",4.38640439000392
"Y",4.65135839966032
"Y",4.82309548632354
"Y",4.86584569469622
"Y",4.51400292326634
"Y",5.94422713900841
"Y",6.5280269123292
"Y",6.79232702533261
"Y",6.88195114889708
"Y",6.42829447487547
"Y",6.90125214851737
"Y",7.65322466376806
"Y",7.59204769127475
"Y",8.32079604619475
"Y",8.32027923588955
"Y",8.48822672997017
"Y",8.7480915081275
"Y",8.38173265569748
"Y",9.61244520339629
"Y",10.119954109592
"Y",10.0980803471355
"Y",9.75880118387987
"Y",9.01049355403339
"Y",9.39761618098318
"Y",9.56443030613086
"Y",9.26447255933029
"Y",8.34022737065938
"Y",8.42874941803607
"Y",8.33747980222851
"Y",8.37304828802027
"Y",6.83392344226082
"Y",7.08896825948561
"Y",7.21919177003307
"Y",7.20478095081744
"Y",7.05211455714997
"Y",7.22999014921294
"Y",7.44072197532029
"Y",7.93101894134586
"Y",8.00052376864009
"Y",8.20230038664088
"Y",7.93505133590278
"Y",8.06751866131496
"Y",7.92099338777532
"Y",8.29684580308159
"Y",7.13560803741947
"Y",7.08288901604113
"Y",7.58009613967081
"Y",7.66381788913796
"Y",7.95465820714535
"Y",8.66988242441622
"Y",8.78709864017765
"Y",9.02563944229961
"Y",9.62873090434411
"Y",9.34850518531331
"Y",9.59472996093717
"Y",9.54774266866134
"Y",9.34540946942113
"Y",9.71588517677363
"Y",9.62432576419989
"Y",9.89710590273969
"Y",10.437350472025
"Y",10.3773310436589
"Y",10.0348053916639
"Y",9.44333833428428
"Y",10.1362301404127
"Y",10.1467601682217
"Y",10.2120963627213
"Y",10.1243709328255
"Y",10.0873849807917
"Y",10.1415883979177
"Y",10.3489017798024
"Y",10.1054301096401
"Y",10.331089744239
"Y",10.0340667826997
"Y",10.0799557847213
"Y",10.2393765622236
"Y",10.234881587217
"Y",9.45231846548651
"Y",9.42863017041237
"Y",9.57177407877391
"Y",9.64948369429983
"Y",9.39223339708263
"Y",9.23499826111924
"Y",8.96138565083916
"Y",8.83924368351492
"Y",8.72605345303789
"Y",8.92319172431107
"Y",8.6038228818917
"Y",8.87942768314529
"Y",8.85926354866524
"Y",8.6090495795768
"Y",8.68475532320942
"Y",8.76050391485419
"Y",8.12870403824009
"Y",8.75647590213387
"Y",8.31494588894327
"Y",8.35067490248268
"Y",9.27866588990244
"Y",8.89336346679271
"Y",8.93364298761607
"Y",9.32856356594369
"Y",9.36688660837078
"Y",9.21402426841151
"Y",9.67975487338301
"Y",9.97826976095988
"Y",9.13671468422986
"Y",9.34256970518595
"Y",10.3907642862467
"Y",10.8077062956435
"Y",10.8487974717121
"Y",10.376591548387
"Y",10.3198633347314
"Y",10.2139610225886
"Y",10.1380595880531
"Y",10.1715962694443
"Y",10.2926060709058
"Y",10.3241616249167
"Y",9.25393759669393
"Y",9.52529829203138
"Y",9.28552101287847
"Y",9.20163881881354
"Y",9.30220904949186
"Y",9.63114380130914
"Y",10.5000338965659
"Y",11.1645619097187
"Y",10.9428672096846
"Y",10.9793535044929
"Y",10.6991836836857
"Y",11.0584980271016
"Y",10.3151431262831
"Y",10.8958090666105
"Y",11.0612077211214
"Y",10.1061976292594
"Y",10.4037673176715
"Y",9.53374577927566
"Y",9.74499509270647
"Y",9.62018923169033
"Y",9.37494811200059
"Y",9.23424956814201
"Y",9.56235192888321
"Y",9.07826614132488
