"","V1"
"y",1
"Y",0.284686681904584
"Y",0.365075196570628
"Y",0.177060513128426
"Y",0.0232198097284581
"Y",0.127051364662469
"Y",0.0741581575123985
"Y",-0.0413793280202304
"Y",0.548638291750134
"Y",-0.519784699957613
"Y",-0.970693954868114
"Y",-0.894224902565261
"Y",-0.757434979983815
"Y",-0.33384448399655
"Y",-0.170433145615332
"Y",0.0664449707420879
"Y",0.184080922042969
"Y",0.18595694128697
"Y",0.294943962276031
"Y",0.610835733137838
"Y",1.53589930401575
"Y",1.83787298873931
"Y",1.83429295422141
"Y",1.86633640480673
"Y",1.82726632341486
"Y",2.4074466269058
"Y",2.48407477299123
"Y",2.70028001848079
"Y",2.61873796898177
"Y",2.45962541314098
"Y",2.49668143997803
"Y",2.57647799100853
"Y",0.878272881449899
"Y",1.50881005146543
"Y",2.25171059857594
"Y",2.79216789118508
"Y",2.78908894434784
"Y",2.8774892651739
"Y",2.80742747457224
"Y",2.74945954874192
"Y",3.31388157605958
"Y",3.50144227431315
"Y",3.62548500451876
"Y",3.99854318122818
"Y",4.37401610545087
"Y",3.82504726802226
"Y",3.60550042242751
"Y",3.56892966712576
"Y",3.51486094128154
"Y",3.35955453351857
"Y",3.46722766692268
"Y",3.36042405282572
"Y",3.72623857397745
"Y",3.37987261501704
"Y",3.50854390912545
"Y",3.89732556498757
"Y",3.52540520094523
"Y",3.50054756616742
"Y",4.44489591948435
"Y",4.05676645311778
"Y",4.21017316954141
"Y",3.82833745020217
"Y",4.29170116315376
"Y",3.76928986075198
"Y",3.95360234097381
"Y",4.60560334512167
"Y",5.38146210933476
"Y",5.63297855192671
"Y",6.16482244005414
"Y",5.90581407608248
"Y",6.25588869470608
"Y",6.4773771041505
"Y",6.53916605177201
"Y",6.3274076648753
"Y",5.79614168373375
"Y",5.77665236053568
"Y",6.55390772600243
"Y",6.62953124360591
"Y",6.76150179367756
"Y",6.40572777106505
"Y",6.44630887181985
"Y",6.79875918717421
"Y",6.88142253284116
"Y",6.65304089677579
"Y",6.5126064590706
"Y",6.46483783921609
"Y",6.20482444437383
"Y",6.5335672524885
"Y",6.53890757628603
"Y",7.86200788066198
"Y",7.95325192684975
"Y",7.77104677189824
"Y",7.83199773951533
"Y",7.31986056204268
"Y",7.29266546041235
"Y",7.40654675645082
"Y",7.29855267985392
"Y",7.85514708993328
"Y",8.17943102129546
"Y",7.92834049100626
"Y",8.23639308617214
"Y",8.15100863217732
"Y",7.67730468311752
"Y",7.84973016589127
"Y",8.02422368420479
"Y",8.54093828570294
"Y",8.43370563797767
"Y",8.16379551854106
"Y",8.61128220584005
"Y",8.47437145848115
"Y",8.22695449889998
"Y",8.21588008840848
"Y",8.52024778192822
"Y",8.24290960798627
"Y",8.55286469944899
"Y",9.06030701461771
"Y",9.00346932075873
"Y",8.99774934694042
"Y",9.15001940402862
"Y",9.06048991879467
"Y",8.6911570574771
"Y",8.7159772691847
"Y",8.97247703946503
"Y",8.67550673511962
"Y",9.04106894894852
"Y",8.80624946721784
"Y",8.89131664878479
"Y",8.84204922331289
"Y",8.49689995743855
"Y",8.21520306014996
"Y",8.41120988204599
"Y",9.00866989818284
"Y",9.02950086522808
"Y",8.68035249117265
"Y",8.98108972783958
"Y",8.9866209056924
"Y",7.88255924768585
"Y",7.93131808456548
"Y",7.93906981607631
"Y",8.11212028547392
"Y",8.35403853712432
"Y",8.20454706869755
"Y",8.49032253040138
"Y",8.96599236703802
"Y",8.41427540218602
"Y",8.37600801847785
"Y",8.78859658705245
"Y",8.1410757276608
"Y",7.68202522613738
"Y",7.84984727429623
"Y",8.74892679960996
