"","V1"
"y",1
"Y",1.49933252922106
"Y",2.62012947979463
"Y",3.59557987211021
"Y",3.47281446378203
"Y",3.32234629571869
"Y",2.97674527011008
"Y",3.16234508141255
"Y",2.62087537794883
"Y",2.64480528857016
"Y",2.32824259698363
"Y",2.58716442524671
"Y",2.87916683740954
"Y",3.13778581847082
"Y",3.07077547566277
"Y",3.19137795734455
"Y",3.37357003882464
"Y",3.1017445297716
"Y",3.15133406289095
"Y",2.64400708755423
"Y",2.97995243801618
"Y",2.88876055702819
"Y",3.0938316891175
"Y",2.35175445789244
"Y",2.50254439658453
"Y",2.5706253241931
"Y",2.4848487273724
"Y",2.58688122008315
"Y",2.77621691067368
"Y",3.48381336540173
"Y",3.18067086525645
"Y",3.25360814321176
"Y",2.75762577031992
"Y",3.0790420747033
"Y",3.35340999479582
"Y",3.41756947135871
"Y",3.03163946354158
"Y",3.66588242806063
"Y",2.9388160239275
"Y",2.96114417626706
"Y",2.74231158187981
"Y",2.79758771276736
"Y",2.89201669382296
"Y",3.06192528072534
"Y",3.50729365225376
"Y",3.67215393689457
"Y",2.61291864354967
"Y",2.56593157517607
"Y",1.92971969654819
"Y",1.92941511710755
"Y",1.96033594778459
"Y",2.07872745663687
"Y",2.28095826274418
"Y",2.42328556097558
"Y",2.61805711167751
"Y",2.47692088015069
"Y",2.65491198661681
"Y",2.45047227055944
"Y",1.68816967632721
"Y",0.929134500720202
"Y",1.26029895802737
"Y",1.2331984371785
"Y",1.11923750568966
"Y",0.535292831290975
"Y",0.627524185702488
"Y",0.162641237737263
"Y",0.659828287588033
"Y",0.784808992936318
"Y",0.630630218066897
"Y",1.11844603963533
"Y",1.13937509100981
"Y",1.01113861202663
"Y",1.04245885456757
"Y",1.19896545956202
"Y",1.12834341641952
"Y",0.970473504310472
"Y",1.42263845165399
"Y",0.962538417056197
"Y",0.544513222211468
"Y",0.551100742214484
"Y",0.537078994756319
"Y",0.878898253544316
"Y",1.34614526031398
"Y",0.447187453576466
"Y",0.693646484524701
"Y",0.429032849862573
"Y",0.998178375715872
"Y",1.28883758634714
"Y",1.61333188880934
"Y",2.38519563552097
"Y",2.11368429619411
"Y",2.3634767439979
"Y",2.5322977799469
"Y",3.12494482653809
"Y",2.91906763246437
"Y",2.78632009802384
"Y",2.63939803874276
"Y",3.08114427057269
"Y",2.72438142032062
"Y",2.56836368639678
"Y",2.5513471829962
"Y",2.67252295470424
"Y",3.81605375211963
"Y",4.03927406899911
"Y",4.34279589241537
"Y",4.99429281289207
"Y",5.25219157057094
"Y",5.11881105064645
"Y",4.79366518723228
"Y",4.42282421944589
"Y",4.00996845691136
"Y",3.76977319396152
"Y",3.92183673283475
"Y",4.06863779850132
"Y",4.09688632070146
"Y",3.49331973434975
"Y",3.61678537547024
"Y",4.02632993442105
"Y",3.96607839282579
"Y",4.4280057834278
"Y",4.03638985299993
"Y",3.61970192125076
"Y",3.35419161791565
"Y",3.65485062065377
"Y",3.60012939592587
"Y",4.2950912604345
"Y",4.42477548933328
"Y",3.44263891376747
"Y",3.51047476296927
"Y",3.3816307088661
"Y",3.22070653727481
"Y",2.99641222963456
"Y",2.79550478534422
"Y",3.09569066605613
"Y",3.25998734710147
"Y",3.61509548305396
"Y",3.84151170612463
"Y",3.75512140946394
"Y",4.08520433312933
"Y",4.88625201046756
"Y",5.50156993061761
"Y",5.40801649861254
"Y",6.79818992634153
"Y",6.63954965320819
"Y",6.95480696526743
"Y",6.71111606681825
"Y",6.95225667745526
"Y",6.63804728982222
"Y",7.09083992719858
"Y",6.7992827232766
"Y",7.23246212939893
