"","V1"
"y",1
"Y",0.712648882319961
"Y",0.776288872182628
"Y",0.588387059060039
"Y",0.578634878561781
"Y",0.91018046289385
"Y",1.00499085200313
"Y",1.26255059218809
"Y",1.43565428241938
"Y",1.0720142150638
"Y",0.499628438776358
"Y",-0.0329223623433904
"Y",0.021662374814248
"Y",-0.085182956869533
"Y",-0.205208594540416
"Y",-0.238249406216912
"Y",-0.0785938780253836
"Y",-0.523450191778482
"Y",-0.552238840614359
"Y",-0.760505905936822
"Y",-0.798053034306171
"Y",-1.00944028077172
"Y",-0.885098424718426
"Y",-1.73121402202423
"Y",-1.4481353162235
"Y",-1.26803063098921
"Y",-1.15430692837151
"Y",-1.24486577748982
"Y",-1.57615993042222
"Y",-2.21501076014436
"Y",-2.25099722402738
"Y",-0.838274502875929
"Y",0.0449323423380701
"Y",-0.228858389241689
"Y",0.201052214785747
"Y",1.13366096295455
"Y",1.38946204450023
"Y",1.63594719805667
"Y",1.68683096110598
"Y",1.89599202411462
"Y",2.48147755316236
"Y",2.75528467614013
"Y",2.96033229720341
"Y",3.17305173901542
"Y",3.18005350889312
"Y",3.34787664110435
"Y",3.34786076996489
"Y",3.47209846439646
"Y",3.55633062132889
"Y",3.24783517712823
"Y",3.2432153175547
"Y",3.94304822216838
"Y",2.09323278084754
"Y",2.18875527516195
"Y",2.54915344286375
"Y",2.38185981043608
"Y",2.57592192412901
"Y",2.92693917950578
"Y",3.02372485166444
"Y",3.05848755964712
"Y",3.23799852111049
"Y",2.7320040645268
"Y",2.88205172201395
"Y",2.73538966349361
"Y",3.43910896793851
"Y",4.13639156791463
"Y",3.90620367629622
"Y",3.77048845353206
"Y",3.8565134799759
"Y",3.68850115309177
"Y",3.24239862895495
"Y",3.21644598877046
"Y",3.47234977914716
"Y",3.52932722137062
"Y",3.46260819147184
"Y",3.2724601819296
"Y",3.51942817088916
"Y",3.12340051436704
"Y",3.4407149076691
"Y",2.50695989262276
"Y",2.63909033337754
"Y",3.78303017681711
"Y",3.67025570818694
"Y",4.17270449967741
"Y",4.15646265722246
"Y",4.36418480967935
"Y",3.96919091665926
"Y",3.76426967435573
"Y",3.44238231816873
"Y",3.49511115872092
"Y",3.16187410819153
"Y",3.87394328288431
"Y",3.70626762462022
"Y",3.83961407366354
"Y",3.89601258136435
"Y",3.75045297170144
"Y",3.73535512073061
"Y",4.17670278309261
"Y",2.83163915185709
"Y",2.70018691565007
"Y",2.83746416227933
"Y",2.93800338526728
"Y",3.35036760550545
"Y",3.29819225660223
"Y",3.03810571618377
"Y",3.2393346069163
"Y",3.12854087166865
"Y",2.96252910011929
"Y",2.78557035654736
"Y",3.34023086430185
"Y",3.36290645299281
"Y",3.4296144958117
"Y",3.42446050946119
"Y",2.4333942503741
"Y",1.90021475724897
"Y",1.87487199104218
"Y",2.3049754663237
"Y",1.55808347193232
"Y",2.03513062404059
"Y",2.15010781334292
"Y",2.41405381344994
"Y",2.01619158179221
"Y",2.49517116713573
"Y",2.39601124366605
"Y",2.11948117799833
"Y",2.01226744620841
"Y",2.69206500667769
"Y",2.57213761814721
"Y",2.45367406876759
"Y",2.49893261033159
"Y",2.6357945946129
"Y",2.70672607999119
"Y",2.68555365433785
"Y",2.55211712085614
"Y",2.51808926081468
"Y",2.0354286030756
"Y",2.63203858573614
"Y",2.46569301032043
"Y",2.86758015002072
"Y",2.26524560213725
"Y",2.78828529185114
"Y",2.76413854239497
"Y",3.07690554825625
"Y",3.13343434686021
"Y",3.07496220221095
"Y",3.55797009847063
"Y",2.82538915498188
"Y",3.20566125908686
"Y",3.89048593294294
"Y",3.93283773189415
"Y",4.30394817407109
